,0
342,FSTL5
343,PIK3CB
344,NPTX1
345,IL12A
346,MAPK7
347,PLXNA2
348,CD8B
349,TNF
350,SLAMF1
351,MFGE8
352,IL27
353,SEMA6D
354,DLL4
355,S100A12
356,SCGB3A1
357,ADAM23
358,SEMA3D
359,CSF1R
360,EP300
361,CD300LF
362,CHRNA7
363,FGF12
364,HBEGF
365,GRN
366,THPO
367,NTS
368,CD79A
369,COL11A2
370,LGALS1
371,ADIPOQ
372,ITGB1
373,IL12RB2
374,IL11
375,THBS1
376,FASLG
377,LAMC1
378,ZP3
379,LYN
380,TYK2
381,KLRB1
382,APP
383,PDGFD
384,TRPC4
385,LFNG
386,LAMA2
387,IL2RB
388,LEPR
389,IGFBPL1
390,IGF1R
391,NGF
392,FGF7
393,TRPC6
394,TNFSF12
395,CD44
396,ITGA5
397,ITGA6
398,APOD
399,RAF1
400,NTRK2
401,IL17A
402,PTPRE
403,DCC
404,TSLP
405,PRKACA
406,EGFR
407,LAMB1
408,CD55
409,TLN1
410,ATP2B1
411,PIK3CG
412,CD33
413,FGFR1
414,INPP5D
415,SOS1
416,PRKCD
417,AGT
418,LAMC3
419,IL2
420,MET
421,MAP3K1
422,PLAUR
423,SLITRK1
424,CGN
425,EREG
426,GRIN2B
427,IL1R1
428,SIGLEC10
429,TNFSF18
430,TLR4
431,AKT3
432,PSG7
433,LRP4
434,JAK3
435,IKBKB
436,GZMA
437,ARRB2
438,IL22RA2
439,HP
440,FGF1
441,GRM7
442,CD5
443,MAP2K4
444,PTK2B
445,LTBR
446,BSG
447,TGFB1
448,SCN2A
449,ITGB4
450,UNC5C
451,MAP3K5
452,UNC119
453,IL12RB1
454,SLURP1
455,PDCD1
456,VCL
457,CRHR1
458,MAPK3
459,PTPRF
460,CNTN3
461,IL1RN
462,FGF2
463,LRIG1
464,PAK1
465,ANGPT1
466,ITGB2
467,PRKAA2
468,S100A9
469,LRP8
470,ZAP70
471,ERBB3
472,MAPK1
473,TP53
474,DLL3
475,PECAM1
476,IL2RA
477,TBK1
478,FGF6
479,IL25
480,APOB
481,PLXNB2
482,CHRNB4
483,NRG1
484,NLGN1
485,HCK
486,POMC
487,CCN2
488,FLOT1
489,OPN4
490,CHUK
491,SDC2
492,FGFR2
493,LAMB2
494,LRP2
495,NXPH1
496,LGALS3BP
497,GPR20
498,ATP2A2
499,CD28
500,SDC3
501,MAPK11
502,NRXN1
503,IL21
504,EFNA2
505,ITGB5
506,LIF
507,SIGLEC6
508,CNTN2
509,CD19
510,SPON1
511,PRKCE
512,ITGA3
513,LRP5
514,BMP8A
515,APLP1
516,CRH
517,PLXNA4
518,NRP1
519,IAPP
520,CLCF1
521,GH1
522,EPHB1
523,TGFB3
524,PRKAB2
525,LGI1
526,MTNR1A
527,LGALS9
528,PLXNA1
529,HSPA4
530,PRKAG2
531,ITGA1
532,EDN2
533,IL16
534,IL1A
535,EFNB1
536,TRPV6
537,EFNA5
538,ITGA9
539,CHRNA3
540,NXPH2
541,VIP
542,LAMA4
543,VEGFA
544,ITPR1
545,TNK2
546,CXCL12
547,EDNRA
548,MMP3
549,TSHR
550,ANXA1
551,NLGN2
552,C1QL1
553,CD36
554,CCK
555,NTF4
556,GRIN1
557,CHI3L1
558,IL6R
559,SEMA3A
560,FCGR2A
561,BMX
562,BMP4
563,NTN1
564,IL23A
565,SCN1A
566,STAT6
567,NTF3
568,PLCG2
569,YES1
570,MAPK14
571,IL7
572,FGF4
573,DEFB4B
574,INS
575,PRKAA1
576,SMPD3
577,FGR
578,PTH1R
579,RELN
580,EIF2AK2
581,ICAM1
582,CSK
583,DLK1
584,CD47
