,0
672,MXRA5
673,NSMAF
674,EPHA3
675,CHUK
676,IL12B
677,FZD7
678,CHAT
679,SFTPD
680,ILDR1
681,FGF4
682,EREG
683,TYRO3
684,PRSS3
685,UNC5D
686,SFTPA1
687,FGF18
688,CXCL3
689,FCGR2A
690,CXCL13
691,HDGF
692,HMGB1
693,BMP8A
694,CCL7
695,SDC2
696,ACVR1
697,TGFA
698,SNCA
699,CTSB
700,ITGA8
701,SFRP4
702,CD55
703,STAT6
704,OCLN
705,MAPK14
706,CALML3
707,FPR1
708,PIK3CA
709,FGF23
710,TACR3
711,SIGLEC6
712,SLITRK1
713,NXPH3
714,SLIT3
715,CD8A
716,PRKD1
717,CD72
718,IL21
719,MAPK9
720,GAL
721,IFNA10
722,FCGR2B
723,PRKCQ
724,NTRK2
725,TYK2
726,EFNA4
727,LCK
728,LTBP3
729,CDK6
730,LILRA3
731,SIGLEC9
732,WNT2B
733,THY1
734,CDK5
735,RAMP2
736,BTN3A2
737,IFNA17
738,MICB
739,SCN3A
740,CNTN4
741,GRIN1
742,CD38
743,ADIPOQ
744,FAM3C
745,TNFRSF1B
746,CD40LG
747,PARD3
748,ALK
749,MAPKAPK2
750,IFNA6
751,PDGFRA
752,PLD2
753,LAMA2
754,SOCS2
755,C4B_2
756,CCL21
757,IFNA5
758,ARRB2
759,PIK3R1
760,INHBC
761,CD226
762,GRIN2B
763,CNTN2
764,CD27
765,TRPC6
766,IFNB1
767,ATP2A2
768,CCL16
769,LEFTY1
770,PI16
771,CCL26
772,BAMBI
773,GPR20
774,RETN
775,PIK3CB
776,IGF1
777,TAC4
778,ENO1
779,PTPRB
780,CCL8
781,IL37
782,IL1F10
783,THBS2
784,EPOR
785,ICAM1
786,CCL18
787,CXCL12
788,MICA
789,INHBE
790,PIK3R5
791,ITGA3
792,CLEC2D
793,CD33
794,GDF9
795,IL31
796,ACHE
797,PTK2B
798,RAET1G
799,MAP2K5
800,GRM1
801,SLC10A2
802,POMC
803,BSG
804,CNMD
805,VCL
806,ALPK1
807,SDC1
808,ADGRV1
809,BMP6
810,CXCL8
811,PTPRZ1
812,MAP4K2
813,NPPA
814,CCL3L1
815,APP
816,PRKCZ
817,IFNA4
818,TGFBR3
819,THBS4
820,EPHB6
821,KITLG
822,CCL2
823,SCTR
824,MTNR1A
825,MUC1
826,CXCL11
827,MST1
828,PLXNC1
829,NRXN2
830,UCN
831,HDAC3
832,SCN9A
833,MRC2
834,IL7
835,EPHA8
836,IL18BP
837,CCR1
838,NTN4
839,MST1R
840,CD4
841,TRPV4
842,CHRNA3
843,IFNL3
844,C3
845,BTC
846,NECTIN4
847,CTF1
848,CALR
849,S100B
850,FZD1
851,IL1RAPL1
852,PDGFC
853,PLG
854,CD300LB
855,GDNF
856,GRIN2A
857,PF4
858,CSF2
859,NLGN4X
860,PROK1
861,HP
862,PRLR
863,PTPRS
864,MAP2K7
865,TNF
866,PDE4D
867,FGF21
868,CD79A
869,TLR4
870,IL16
871,WNT7A
872,LAT
873,GHR
874,LRRC4B
875,TNFRSF18
876,GZMB
877,CCL25
878,KNG1
879,IL2RB
880,KDR
881,HPX
882,SEMA3B
883,ARPC5
884,ANGPTL1
885,PECAM1
886,CD47
887,NRAS
888,IFNAR2
889,S100A9
890,PVR
891,CXCL14
892,COMP
893,NGF
894,TNFSF11
895,GPC2
896,UTS2
897,ACE
898,ALCAM
899,PVRIG
900,TNFSF14
901,XCL2
902,VWF
903,ANGPT1
904,CCL20
905,PTGES3
906,GRIA1
907,CD99
908,FGF20
909,INPP5D
910,BCL2
911,EPHA4
912,NXPH2
913,CSF3
914,PSMB5
915,NRG4
916,APOO
917,PSMB8
918,SYK
919,LILRB2
920,BMP7
921,LATS2
922,PLXNA3
923,CRHR1
924,IGFBPL1
925,CCN3
926,NODAL
927,GH1
928,EPO
929,ACVR2A
930,IDO1
931,SEMA3A
932,IFNA21
933,VCAN
934,SIRPB1
935,CAMK2D
936,SEMA3F
937,DLL1
938,TH
939,LIFR
940,LRP8
941,EPHA5
