,0
799,EFNA5
800,LIFR
801,NOTCH3
802,GRM5
803,FSHR
804,TNFRSF11B
805,ACVRL1
806,ITGB8
807,IL23R
808,MYL9
809,FST
810,PIP5K1B
811,IFNG
812,CSF2RB
813,BMP1
814,CALCB
815,IL15
816,PSG9
817,VANGL2
818,PRL
819,SLIT3
820,IFNAR2
821,GRN
822,NEGR1
823,ITGA3
824,SEMA3F
825,NRXN2
826,EPHA5
827,TP53
828,JAK2
829,TRIM28
830,IFNA16
831,DEFB4B
832,IL21
833,SMPD2
834,MAP2K2
835,CCL11
836,ABCB1
837,KITLG
838,FGFR4
839,PDGFA
840,CAMKK1
841,IL6R
842,NRP1
843,TLR4
844,CSNK1A1
845,EFNA4
846,WNT9B
847,AFDN
848,EDA
849,TNK2
850,CHAT
851,PDYN
852,RTN4R
853,SFTPD
854,CELSR3
855,FGF20
856,SIGLEC9
857,LIMK1
858,FAS
859,PRKAG1
860,ASGR2
861,ZFP91
862,S100A4
863,PDCD1LG2
864,IL18
865,AMHR2
866,TGFBR3
867,IL12RB2
868,BMP10
869,HDAC3
870,IL1A
871,CYP17A1
872,COL8A2
873,IDO1
874,PTGER4
875,MAP3K5
876,IL15RA
877,PTPRB
878,LPP
879,EPGN
880,GALR3
881,SRPK2
882,PTPRE
883,IFNL3
884,CX3CL1
885,TAC3
886,PRNP
887,TNFRSF1A
888,IFNA17
889,IGFBPL1
890,FGF19
891,LOX
892,INHBA
893,NOS3
894,WNT2
895,NPS
896,RAMP2
897,MAPK14
898,PLXNA1
899,MAP3K14
900,CCL7
901,ADAM11
902,RAMP3
903,NOTCH2
904,ALK
905,CGN
906,YBX1
907,DAG1
908,THBS4
909,JAK1
910,KMT2E
911,GPR25
912,HCRTR1
913,S100A9
914,TM4SF1
915,LAMC3
916,EGF
917,APOB
918,TGFBR2
919,SST
920,S100A6
921,SSTR5
922,CSF1R
923,TNC
924,GIP
925,PRKAA1
926,DRAXIN
927,EPHB1
928,FGFR3
929,IL1RN
930,TMEM219
931,DBP
932,NID1
933,NPPB
934,AR
935,LTBR
936,CAMK2D
937,EPHA2
938,NR0B2
939,TPH1
940,TACR3
941,NRCAM
942,SCN9A
943,PRKCD
944,KIT
945,KRAS
946,THBS2
947,DSCAM
948,NRK
949,VEGFB
950,PKN2
951,SPN
952,ITGB7
953,FAM3B
954,CILK1
955,ERBB4
956,ITGA10
957,JAK3
958,CDK1
959,EDAR
960,IL19
961,SERPINF1
962,TARM1
963,CD300LF
964,GALR1
965,SCGB1A1
966,PRKG1
967,CSF2
968,CXCR5
969,LRP2
970,ECM1
971,CHUK
972,JAG2
973,S100A12
974,UTS2
975,NR1H3
976,FGF13
977,F3
978,MMP2
979,EDN3
980,PIK3R1
981,HCRT
982,INHBE
983,KDR
984,NPPA
985,PSG4
986,TXK
987,IL20
988,EDNRA
989,CLEC4M
990,LAMA4
991,GDF10
992,LAMB1
993,FYN
994,FZD7
995,ITGAL
996,ITGA5
997,CHRNA4
998,MXRA5
999,NRXN3
1000,HCST
1001,IL25
1002,IL9
1003,ACHE
1004,ROBO1
1005,COMP
1006,SEMA6B
1007,IL21R
1008,ITGB3
1009,LILRA5
1010,FZD8
1011,MICA
1012,CALML3
1013,BOC
1014,SI
1015,S100B
1016,GDF7
1017,RGMA
1018,MPL
1019,GLG1
1020,ADRB3
1021,BDNF
1022,CCL2
1023,IL12RB1
1024,SYNJ1
1025,PARD3
1026,PDGFRB
1027,CCL21
1028,CIRBP
1029,NLGN2
1030,BMPR1B
1031,EPHA8
1032,TRH
1033,ACVR2B
1034,OCLN
1035,KLRB1
1036,GYPE
1037,NRG4
1038,GSK3A
1039,LGI1
1040,SCT
1041,CAMK2G
1042,CCL3L1
1043,GCG
1044,NLGN4X
1045,LAMA3
1046,RPS6KA3
1047,TEK
1048,CRH
1049,IL36G
1050,BTN1A1
1051,PTPRD
1052,FZD2
1053,LTK
1054,SLC9A8
1055,IL2RB
1056,PTPRS
1057,ITGAV
1058,SCN1A
1059,CHRNA1
1060,CD47
1061,IL13RA1
1062,FZD6
1063,ANGPT1
1064,ITGB6
1065,PDCD1
1066,APLN
1067,FGFR1
1068,GHRL
1069,ACKR2
1070,THBS1
1071,IL27
1072,CCL20
1073,CHRNB1
1074,UGCG
1075,ACVR1
1076,CDK2
1077,SOS1
1078,PSMB5
1079,RGS2
1080,ADGRB1
1081,FCGR2A
1082,MST1
1083,PON1
1084,PVR
1085,PRKACA
1086,LRP6
1087,FCN1
1088,LFNG
1089,EPHB6
1090,CCL4
1091,IFNE
1092,HDAC5
1093,FGF2
1094,APOA4
1095,SSTR3
1096,GNAS
1097,TRPV4
1098,FSHB
1099,IGSF1
1100,EP300
1101,S100A1
1102,DUSP18
1103,FLT1
1104,ISLR2
1105,IGHG3
1106,DKK3
1107,ADAM15
1108,HGF
1109,CDH5
1110,BST2
1111,FZD10
1112,CHRNB4
1113,ARRB2
1114,PTGER2
1115,CD28
1116,PSG7
1117,C3
1118,SCN3A
1119,EBI3
1120,SPARC
1121,PSMD14
1122,MDM2
1123,PLXDC2
1124,CD33
1125,MAP2K7
1126,TGFB3
1127,NPNT
1128,CSF2RA
1129,S100A8
1130,ADGRA2
1131,BMP8B
1132,SDC3
1133,P4HB
1134,SAA1
1135,RARA
1136,CCRL2
1137,CDK4
1138,RIPK1
1139,SGMS1
1140,CXCL3
1141,TNFSF13
1142,MST1R
1143,RPS6KB1
1144,CCL1
1145,CGA
1146,NPFFR2
1147,IFNA7
1148,CALCA
1149,LRP4
1150,ITK
1151,LGALS3BP
1152,TNIK
1153,ANXA1
1154,PLA2G1B
1155,PIK3CD
1156,PMCH
1157,ITGA9
1158,CHRNA2
1159,GAS6
1160,VCAM1
1161,ESR1
1162,ADGRL2
1163,PIK3CB
1164,FGF6
1165,OXT
1166,ROBO4
1167,IL13
1168,CDK5
1169,PSMB6
1170,LAMC1
1171,CUL5
1172,MTNR1A
1173,CLCF1
1174,AGTR1
1175,CCL13
1176,IFNA14
1177,OLFM2
1178,FZD3
1179,VRK1
1180,IRAK1
1181,EPHA6
1182,IL3
1183,LYN
1184,CR1
1185,EFNB2
1186,INHA
1187,CEACAM19
1188,MAPK1
1189,KNG1
1190,IFNA21
1191,PRKAG2
1192,HDAC6
1193,TNF
1194,INSL3
1195,AKT3
1196,PLCB1
1197,RPSA
1198,PTH
1199,CHI3L1
1200,GSK3B
1201,PTH1R
1202,IL10RB
1203,KREMEN1
1204,FSTL5
1205,HAVCR2
1206,UNC5C
1207,CD83
1208,INSR
1209,CD244
