,0
343,CD79A
344,COL11A2
345,LGALS1
346,C3
347,ITGB1
348,SMPD2
349,GPR25
350,PAM
351,CDK1
352,ALPK3
353,FASLG
354,ZP3
355,BMP15
356,TYK2
357,KMT2E
358,NPS
359,KLRB1
360,CAMKK1
361,LILRA3
362,SLC25A6
363,TFRC
364,TRIM28
365,IL2RB
366,LEPR
367,IGFBPL1
368,IGF1R
369,CD44
370,ITGA5
371,ITGA6
372,LIMK2
373,ADAMTS16
374,MAPK9
375,NTRK2
376,DCC
377,DDR1
378,EGFR
379,CCL27
380,ATP2B1
381,CD33
382,HCRTR2
383,INPP5D
384,SOS1
385,PRKCD
386,IL2
387,SGK1
388,PSG4
389,PLAUR
390,CREBBP
391,EREG
392,IL1R1
393,GRIN2B
394,CCL26
395,PRL
396,FGF16
397,PPARA
398,SIGLEC10
399,TNFSF18
400,TLR4
401,CALCA
402,AKT3
403,ADCY1
404,PSG7
405,IKBKB
406,LRP4
407,GZMA
408,IL22RA2
409,HP
410,MDK
411,PTPRB
412,IFNW1
413,LTBR
414,LEFTY2
415,TGFB1
416,CALCRL
417,MAP3K5
418,PDCD1
419,CXCL8
420,HDGF
421,SMO
422,VCL
423,MAPK3
424,PTPRF
425,IL1RN
426,GDF5
427,HCRTR1
428,YBX1
429,LRIG1
430,TARM1
431,PDYN
432,CSF3R
433,ANGPT1
434,PSMD14
435,CCR4
436,SCT
437,PRMT5
438,FZD2
439,PRLR
440,S100A9
441,CCL5
442,LRRTM2
443,LRP8
444,ZAP70
445,CCL24
446,DLL3
447,TBK1
448,IL2RA
449,CHRNB4
450,MC4R
451,CKLF
452,FER
453,FZD9
454,POMC
455,FLOT1
456,CES1
457,FGFR2
458,SFTPA2
459,LRP2
460,NXPH1
461,THRB
462,MIF
463,CD28
464,FGF9
465,SDC3
466,NRXN1
467,CCL7
468,TAC1
469,ASGR1
470,BST2
471,LIF
472,CCL4L1
473,CTSK
474,IFNA5
475,SPON1
476,CCBE1
477,RPS6KA2
478,CD19
479,CCL13
480,ITGA3
481,LRP5
482,PTN
483,FZD4
484,NGFR
485,LIFR
486,PLXNA4
487,PSMB9
488,CLCF1
489,GH1
490,DUSP18
491,TGFB3
492,MTNR1A
493,LGALS9
494,PLXNA1
495,ADGRL1
496,IL2RG
497,PRKG1
498,PRKAG2
499,EDN2
500,ITGA9
501,IL21R
502,EFNA5
503,LIMK1
504,TRPV6
505,CHRNA3
506,NXPH2
507,VIP
508,RAMP1
509,LAMA4
510,ITPR1
511,ISLR2
512,MAP2K1
513,FLT1
514,EDNRA
515,PTH2
516,MMP3
517,TSHR
518,NOG
519,JAML
520,CCK
521,BMP7
522,NTF4
523,CSF2RA
524,NPPB
525,IFNA8
526,CHI3L1
527,ACKR2
528,GDF1
529,SEMA3A
530,BMP4
531,IL23A
532,MMP9
533,NTF3
534,STAT6
535,PLCG2
536,CCL22
537,TGFBR3
538,MAPK14
539,TIGIT
540,UTS2
541,TRH
542,TFF2
543,FGR
544,IRAK1
545,FURIN
546,PTH1R
547,IFNL4
548,DPP4
549,CELSR3
550,NEGR1
551,FGF5
552,ALPK1
553,ICAM1
554,NRP2
555,DLK1
556,GALR1
557,XCL2
558,HSP90AA1
559,PRND
560,ITGAV
561,ERBB2
562,CCL11
563,IL18BP
564,TPO
565,ITGA11
566,FLRT3
567,NCAM2
568,KIR2DL5A
569,CALCR
570,MRGPRX3
571,TNFSF13B
572,IL10RB
573,LAMA3
574,FST
575,RORA
576,TNFRSF6B
577,NCL
578,SIK1
579,CD53
580,FGF14
581,RIPK3
582,VASN
583,RGMA
584,CD83
585,PIP5K1B
586,MMP14
587,RETN
588,HCST
589,PTPRT
590,KREMEN2
591,SAA1
592,EPHA2
593,CD79B
594,TRPV1
595,CD226
596,EPO
597,UCN
598,APOE
599,BCL6
600,CGA
601,ITGA2B
602,PTEN
603,IL13
604,ZFP91
605,LPP
606,PDGFA
607,ANGPTL2
608,ROBO2
609,DRAXIN
610,SEMA6B
611,IL15
612,LILRB2
613,PRKD2
614,ACVRL1
615,STK39
616,IFNL3
617,SST
618,FGF8
619,EFNA1
620,PTGER2
621,EPHA3
622,APOA4
623,PCNA
624,ACKR3
625,IL18
626,MS4A1
627,VANGL2
628,STK11
629,FCER2
630,NOS1
631,WNT2
632,ITGA2
633,PSG6
634,GPR151
635,PILRA
636,WNT5A
637,CASP3
638,MAP2K5
639,CASP8
640,PTGS1
641,FSHB
642,CXCL5
643,PROK1
644,EDN1
645,JAK2
646,MS4A4A
647,LEP
648,JAG2
649,VEGFB
650,CCR5
651,PTPN1
652,FLRT2
653,ITGA10
654,FGFR4
655,PARD3
656,CNTNAP1
657,PIK3CD
658,EDN3
659,BCL2
660,CRHR2
661,CXCL6
662,CALML3
663,ESR2
664,NRXN3
665,SPP1
666,HDAC6
667,GDF11
668,CCN1
669,PRKD1
670,OLR1
671,BDNF
672,CD99
673,KRAS
674,CTLA4
675,PRF1
676,NOTCH1
677,FES
678,MYL9
679,ITGA7
680,EDIL3
681,PTPRJ
682,TNFRSF4
683,LAMA1
684,SCGB1A1
685,VLDLR
686,GMFB
687,IFNA1
688,ITGB6
689,WNT7B
690,PTPRS
691,LILRA1
692,MAP2K6
693,VIPR1
694,CSF2
695,XCL1
696,LTBP3
697,ACE
698,PLXNC1
699,ASGR2
700,LRP6
701,FZD10
702,PAK2
703,FCN2
704,IFNB1
705,CXCL9
706,PRG4
707,KREMEN1
708,PIK3R2
709,PLXND1
710,ANGPT2
711,NRG2
712,CXCL13
713,CCL3L1
714,TRPV4
715,SEMA3C
716,FBLN1
717,KLRK1
718,NRXN2
719,GALR2
720,DCN
721,GPR84
722,RGS2
723,EPHA7
724,ITGAL
725,SLC2A1
726,ADRB2
727,CYP7A1
728,SLIT3
729,PSEN1
730,LAMB3
731,CD3E
732,SNCA
733,IL7R
734,FGF10
735,ETV5
736,MICA
737,LTA
738,COL6A3
739,PIK3R3
740,LSR
741,PIK3CA
742,ADRB3
743,CD2
744,SIRPB2
745,BMP8B
746,CD22
747,CD244
748,SFTPD
749,AATK
750,IL12B
751,IFNA14
752,IFNAR2
753,ACVR1
754,EPHA10
755,MPO
756,FZD3
757,CDH11
758,TRPV5
759,RLN2
760,CCL28
761,KITLG
762,IL26
763,TNFRSF18
764,INHA
765,NID1
766,SEMA3E
767,COL8A2
768,BMP1
769,IFNA6
770,CXCR4
771,IFNAR1
772,INHBE
773,TNFSF9
774,TNFRSF14
775,NECTIN2
776,ADAMTS4
777,UCN3
778,FAS
779,CNMD
780,CILK1
781,NOS2
782,NFE2L2
783,LAMC2
784,EFNA4
785,ADGRL2
786,GCG
787,CNTNAP2
788,NTN4
789,TGFA
790,IL4R
791,C1QTNF4
792,NLGN4X
793,LRRC4B
794,NRG4
795,SCARB1
796,FCGR2B
797,OXT
798,RAMP2
799,JAK1
800,GLG1
801,CD4
802,SCN9A
803,LILRB1
804,FZD7
805,FGF17
806,MMP2
807,ROBO4
808,IL9
809,PF4
810,AVP
811,INHBA
812,EGF
813,TH
814,PLCE1
815,SEMA3F
816,PMCH
817,ITGB7
818,HDC
819,IL5RA
820,LEFTY1
821,PHB2
822,MMP13
823,GAL
824,GZMB
825,ALCAM
826,ICOSLG
827,STAT3
828,PRKCQ
829,VRK2
830,FSHR
831,CD86
832,VTN
833,CCL14
834,ILDR1
835,THBS4
836,PPARG
837,SIGLEC9
838,CR1
839,EPOR
840,ADCYAP1R1
841,CSF2RB
842,MC2R
843,PPBP
844,EPGN
845,EFNA3
846,IL20
847,MAP4K5
848,PDGFC
849,TFF3
850,PVRIG
851,CHAD
852,PRKCZ
853,CNTN1
854,IFNA21
855,GAS6
856,FGF19
857,C6orf15
858,GPC1
859,SCARF1
860,IL13RA1
861,LRP1
862,TREM2
863,GDF3
864,TNC
865,CHRNA5
866,SEMA3B
867,ERFE
868,NPFFR2
869,TNFRSF1B
870,INSRR
871,EPHA6
872,MPL
873,MS4A2
874,OLFM2
875,CCL21
876,PTGS2
877,IL27RA
878,EPHA4
879,FGF11
880,ADCY2
881,JAG1
882,PGF
883,S100B
884,SLC12A5
885,IL4
886,FYN
887,CCL16
888,SYK
889,PRLH
890,PSG9
891,CHRNA4
892,EPHA1
893,ABL1
894,IDE
895,CHL1
896,HDAC3
897,SPHK1
898,NOX4
899,CXCL3
900,FSTL5
901,PIK3CB
902,GDF6
903,TEC
904,IL12A
905,APOA2
906,CD8B
907,ADM
908,SLAMF1
909,CD6
910,BOC
911,GIP
912,CD209
913,TM4SF1
914,NPY
915,S100A12
916,SCGB3A1
917,ADAM23
918,PLXNA3
919,CSF1R
920,EP300
921,CCL15
922,FGF12
923,LYVE1
924,HBEGF
925,SLIT1
926,FZD8
927,CD3D
928,NTS
929,ITGAM
930,ADIPOQ
931,GNAS
932,IL12RB2
933,TYR
934,ADAM11
935,IL19
936,CDH10
937,IL11
938,THBS1
939,LAMC1
940,LYN
941,RARRES2
942,CD80
943,APP
944,GYPE
945,FLT4
946,PDGFD
947,TRPC4
948,LFNG
949,LAMA2
950,BLK
951,NGF
952,FGF7
953,TRPC6
954,TNFSF12
955,ABCB1
956,AGRP
957,AMH
958,F3
959,CHRM4
960,APOD
961,GPHA2
962,RAF1
963,IL17A
964,LILRA5
965,TSLP
966,PTPRE
967,SHANK2
968,PRKACA
969,LAMB1
970,TLN1
971,CD55
972,PKN2
973,CD40
974,PIK3CG
975,FGFR1
976,AGT
977,LAMC3
978,MET
979,MAP3K1
980,SLITRK1
981,CGN
982,FCGR3A
983,JAK3
984,ARRB2
985,MST1
986,FGF1
987,IFNA2
988,S100P
989,GRM7
990,CD5
991,MAP2K4
992,PTK2B
993,BSG
994,CXCL14
995,SCN2A
996,BTNL9
997,UNC5C
998,ITGB4
999,LHB
1000,UNC119
1001,IL12RB1
1002,SLURP1
1003,FGF20
1004,CRHR1
1005,MDM2
1006,MAP3K7
1007,TLR2
1008,LILRB5
1009,CNTN3
1010,CALCB
1011,FGF2
1012,ROBO1
1013,APLN
1014,ODC1
1015,PAK1
1016,PSMB1
1017,WNT4
1018,GHR
1019,ITGB2
1020,SEMA7A
1021,PRKAA2
1022,FGF22
1023,GHRH
1024,P4HB
1025,BMPR1B
1026,SLC10A2
1027,CTSS
1028,ERBB3
1029,TNFSF10
1030,MICB
1031,MAPK1
1032,TP53
1033,PECAM1
1034,IL25
1035,FGF6
1036,APOA1
1037,APOB
1038,GDF10
1039,PLXNB2
1040,NRG1
1041,FZD1
1042,TNFSF15
1043,NLGN1
1044,TSPAN1
1045,HCK
1046,CCN2
1047,OPN4
1048,HMOX1
1049,NCR2
1050,TNFRSF9
1051,CD69
1052,CHUK
1053,SDC2
1054,LAMB2
1055,PSMB2
1056,LGALS3BP
1057,GPR20
1058,ATP2A2
1059,PTHLH
1060,IFNA4
1061,IDO1
1062,FZD5
1063,VCAM1
1064,INHBB
1065,GDF7
1066,MAPK11
1067,PRKCB
1068,FZD6
1069,IL21
1070,BMP3
1071,HAVCR2
1072,MOG
1073,WNT9A
1074,EFNA2
1075,MAPK10
1076,PLAU
1077,ITGB5
1078,ARF6
1079,UNC5D
1080,SIGLEC6
1081,CNTN2
1082,BMP8A
1083,PRKCE
1084,APLP1
1085,CRH
1086,CDH5
1087,NRP1
1088,IAPP
1089,EPHB1
1090,MAPK8
1091,PRKAB2
1092,LGI1
1093,IFNA17
1094,HSPA4
1095,MAP2K2
1096,CHRM1
1097,WNT6
1098,ITGA1
1099,ACVR1B
1100,IL16
1101,IL1A
1102,EFNB1
1103,DSCAM
1104,MAGED1
1105,CD163
1106,VEGFA
1107,NPPA
1108,TNK2
1109,DCLK3
1110,CXCL12
1111,NECTIN3
1112,BCL2L1
1113,ANXA1
1114,NLGN2
1115,IL5
1116,C1QL1
1117,CCL2
1118,FAM3B
1119,CD36
1120,ADGRA2
1121,PTAFR
1122,GRIN1
1123,CYP17A1
1124,GPC2
1125,IL6R
1126,FCGR2A
1127,BMX
1128,NTN1
1129,SCN1A
1130,ALOX12B
1131,YES1
1132,IL7
1133,FGF4
1134,DEFB4B
1135,CX3CL1
1136,INS
1137,TAC4
1138,PRKAA1
1139,SMPD3
1140,VEGFC
1141,PVR
1142,CD72
1143,RELN
1144,FGF18
1145,CCL3
1146,EIF2AK2
1147,CSK
1148,ENO1
1149,ADGRB1
1150,CD47
