,0
343,SRPK2
344,PVRIG
345,BMP5
346,CHAD
347,PRKAB1
348,CNTN1
349,IFNA21
350,PRKCA
351,ITK
352,LRP1
353,TREM2
354,GDF3
355,TNC
356,RPS6KA3
357,SEMA3B
358,TNFRSF1B
359,NRG3
360,PLD2
361,EPHA6
362,PRKAG1
363,PTPRC
364,EPHA5
365,PDGFB
366,PTGS2
367,CD300LB
368,CLEC2D
369,EPHA8
370,EPHA4
371,GALR3
372,FGF11
373,JAG1
374,ADCY2
375,CEACAM19
376,PGF
377,S100B
378,SCN3A
379,CXCL1
380,IL4
381,FYN
382,SYK
383,IL1B
384,PSG9
385,CHRNA4
386,EPHA1
387,ABL1
388,CHL1
389,ITGA4
390,HDAC3
391,CD274
392,NOX4
393,MAP2K7
394,FSTL5
395,PIK3CB
396,GDF6
397,NPTX1
398,SLC9A8
399,IL12A
400,MAPK7
401,PLXNA2
402,ADM
403,TNF
404,CD8B
405,SLAMF1
406,MFGE8
407,CASP6
408,CD6
409,IL27
410,IFNA7
411,SEMA6D
412,DLL4
413,S100A12
414,SCGB3A1
415,ADAM23
416,SEMA3D
417,CSF1R
418,EP300
419,CD300LF
420,CHRNA7
421,FGF12
422,HBEGF
423,GRN
424,FZD8
425,THPO
426,NTS
427,CD79A
428,COL11A2
429,LGALS1
430,ADIPOQ
431,ITGB1
432,SMPD2
433,IL12RB2
434,TYR
435,IL11
436,THBS1
437,FASLG
438,LAMC1
439,ZP3
440,LYN
441,BMP15
442,TYK2
443,KLRB1
444,APP
445,PDGFD
446,TRPC4
447,LILRA3
448,LFNG
449,LAMA2
450,IL2RB
451,LEPR
452,IGFBPL1
453,IGF1R
454,NGF
455,FGF7
456,TRPC6
457,TNFSF12
458,CD44
459,ITGA5
460,ITGA6
461,AMH
462,APOD
463,MAPK9
464,RAF1
465,NTRK2
466,IL17A
467,PTPRE
468,TSLP
469,DCC
470,PRKACA
471,EGFR
472,TLN1
473,CD55
474,LAMB1
475,ATP2B1
476,PIK3CG
477,CD33
478,FGFR1
479,INPP5D
480,SOS1
481,PRKCD
482,AGT
483,LAMC3
484,IL2
485,MET
486,MAP3K1
487,PSG4
488,PLAUR
489,SLITRK1
490,CGN
491,EREG
492,GRIN2B
493,IL1R1
494,SIGLEC10
495,CALCA
496,TNFSF18
497,TLR4
498,AKT3
499,ADCY1
500,JAK3
501,IKBKB
502,LRP4
503,PSG7
504,GZMA
505,ARRB2
506,IL22RA2
507,HP
508,FGF1
509,IFNA2
510,GRM7
511,CD5
512,MAP2K4
513,PTK2B
514,LTBR
515,BSG
516,TGFB1
517,SCN2A
518,BTNL9
519,ITGB4
520,UNC5C
521,MAP3K5
522,UNC119
523,IL12RB1
524,SLURP1
525,PDCD1
526,VCL
527,CRHR1
528,MAPK3
529,LILRB5
530,PTPRF
531,CNTN3
532,IL1RN
533,GDF5
534,FGF2
535,LRIG1
536,PAK1
537,ANGPT1
538,ITGB2
539,SEMA7A
540,PRKAA2
541,FZD2
542,S100A9
543,BMPR1B
544,LRP8
545,ZAP70
546,ERBB3
547,MAPK1
548,TP53
549,DLL3
550,PECAM1
551,IL2RA
552,TBK1
553,FGF6
554,IL25
555,APOB
556,GDF10
557,PLXNB2
558,CHRNB4
559,NRG1
560,FZD1
561,NLGN1
562,HCK
563,FZD9
564,POMC
565,OPN4
566,FLOT1
567,CCN2
568,CHUK
569,SDC2
570,FGFR2
571,LAMB2
572,LRP2
573,NXPH1
574,LGALS3BP
575,GPR20
576,ATP2A2
577,CD28
578,FZD5
579,IFNA4
580,VCAM1
581,GDF7
582,SDC3
583,MAPK11
584,FZD6
585,NRXN1
586,IL21
587,BMP3
588,HAVCR2
589,EFNA2
590,MAPK10
591,ITGB5
592,ASGR1
593,LIF
594,CNTN2
595,CD19
596,ITGA3
597,SPON1
598,PRKCE
599,IFNA5
600,LRP5
601,BMP8A
602,SIGLEC6
603,APLP1
604,CRH
605,FZD4
606,NGFR
607,PLXNA4
608,NRP1
609,IAPP
610,CLCF1
611,GH1
612,EPHB1
613,MAPK8
614,TGFB3
615,PRKAB2
616,LGI1
617,MTNR1A
618,IFNA17
619,LGALS9
620,PLXNA1
621,HSPA4
622,PRKAG2
623,ITGA1
624,EDN2
625,IL16
626,IL1A
627,TRPV6
628,EFNB1
629,EFNA5
630,ITGA9
631,CHRNA3
632,DSCAM
633,MAGED1
634,NXPH2
635,VIP
636,LAMA4
637,VEGFA
638,ITPR1
639,ISLR2
640,NPPA
641,TNK2
642,DCLK3
643,CXCL12
644,EDNRA
645,NECTIN3
646,MMP3
647,TSHR
648,ANXA1
649,NLGN2
650,C1QL1
651,CD36
652,NOG
653,ADGRA2
654,CCK
655,BMP7
656,NTF4
657,GRIN1
658,IFNA8
659,CHI3L1
660,IL6R
661,GDF1
662,SEMA3A
663,FCGR2A
664,BMX
665,BMP4
666,NTN1
667,IL23A
668,SCN1A
669,STAT6
670,NTF3
671,PLCG2
672,YES1
673,MAPK14
674,IL7
675,TIGIT
676,FGF4
677,DEFB4B
678,INS
679,PRKAA1
680,SMPD3
681,FGR
682,PVR
683,IRAK1
684,PTH1R
685,RELN
686,EIF2AK2
687,ICAM1
688,CSK
689,DLK1
690,CD47
