,0
343,TXK
344,CD4
345,CNTN4
346,NXPH3
347,SCN9A
348,LILRB1
349,CD58
350,PLCG1
351,NOTCH3
352,FZD7
353,ITGB3
354,CDK2
355,ROBO4
356,IL6
357,CD96
358,COL6A6
359,MST1R
360,TNFRSF11B
361,PTPRD
362,TEK
363,IL9
364,PF4
365,AVP
366,CDK6
367,INHBA
368,EGF
369,TH
370,TNIK
371,RAMP3
372,PLCE1
373,CD247
374,SEMA3F
375,PMCH
376,ITGB7
377,HDC
378,NSMAF
379,LEFTY1
380,GAL
381,ADAM15
382,MERTK
383,MAP4K3
384,GZMB
385,ALCAM
386,STAT3
387,PRKCQ
388,CCL18
389,CCL23
390,VRK2
391,CD86
392,PIK3R5
393,TNFSF11
394,VTN
395,CNTN6
396,IFNA10
397,IL6ST
398,CCL14
399,ILDR1
400,THBS4
401,NTRK1
402,PPARG
403,SIGLEC9
404,PYY
405,CR1
406,EPOR
407,SRC
408,IFNE
409,IFNG
410,CSF2RB
411,ADCYAP1R1
412,MC2R
413,PPBP
414,S100A6
415,ADA
416,EPGN
417,GRIA1
418,LPA
419,EFNA3
420,GSK3B
421,PTPN6
422,MAP4K5
423,SRPK2
424,TFF3
425,PVRIG
426,SI
427,BMP5
428,CHAD
429,PRKCZ
430,PRKAB1
431,CNTN1
432,IFNA21
433,GAS6
434,VEGFD
435,CCL17
436,PRKCA
437,ITK
438,SCARF1
439,LRP1
440,TREM2
441,GDF3
442,TNC
443,CHRNA5
444,RPS6KA3
445,SEMA3B
446,ERFE
447,TNFRSF1B
448,NRG3
449,PLD2
450,EPHA6
451,PRKAG1
452,SIGLEC6
453,PTPRC
454,EPHA5
455,OLFM2
456,PDGFB
457,PTGS2
458,CD300LB
459,CCL21
460,CLEC2D
461,EPHA4
462,EPHA8
463,GALR3
464,FGF11
465,ADCY2
466,JAG1
467,CEACAM19
468,PGF
469,S100B
470,SCN3A
471,SLC12A5
472,CXCL1
473,IL4
474,FYN
475,CCL16
476,SYK
477,IL1B
478,PSG9
479,HPX
480,CHRNA4
481,EPHA1
482,ABL1
483,CHL1
484,ITGA4
485,HDAC3
486,CD274
487,NOX4
488,APOC2
489,MAP2K7
490,CCL1
491,CXCL3
492,FSTL5
493,PIK3CB
494,GDF6
495,NPTX1
496,NR1H3
497,ACTR2
498,SLC9A8
499,IL12A
500,APOA2
501,MAPK7
502,PLXNA2
503,UNC5A
504,CD8B
505,TNF
506,ADM
507,SLAMF1
508,MFGE8
509,CASP6
510,CD6
511,BOC
512,GIP
513,CD209
514,IL27
515,IFNA7
516,SEMA6D
517,DLL4
518,S100A12
519,NPY
520,SCGB3A1
521,ADAM23
522,PLXNA3
523,SEMA3D
524,CSF1R
525,EP300
526,IGSF1
527,CD300LF
528,STK4
529,CHRNA7
530,CCL15
531,FGF12
532,LYVE1
533,GRN
534,HBEGF
535,SLIT1
536,THPO
537,FZD8
538,NTS
539,CD79A
540,ITGAM
541,LGALS1
542,COL11A2
543,ITGB1
544,ADIPOQ
545,GNAS
546,SMPD2
547,IL12RB2
548,TYR
549,ADAM11
550,PAM
551,CDH10
552,IL11
553,THBS1
554,FASLG
555,LAMC1
556,ZP3
557,LYN
558,BMP15
559,TYK2
560,KLRB1
561,APP
562,FLT4
563,PDGFD
564,TRPC4
565,LILRA3
566,TFRC
567,LFNG
568,LAMA2
569,IL2RB
570,LEPR
571,IGFBPL1
572,IGF1R
573,NGF
574,FGF7
575,TRPC6
576,TNFSF12
577,CD44
578,ITGA5
579,ABCB1
580,ITGA6
581,AMH
582,MAPK9
583,APOD
584,GPHA2
585,RAF1
586,NTRK2
587,IL17A
588,LILRA5
589,PTPRE
590,TSLP
591,DCC
592,PRKACA
593,EGFR
594,CCL27
595,CD55
596,LAMB1
597,TLN1
598,ATP2B1
599,PIK3CG
600,CD33
601,CD40
602,FGFR1
603,INPP5D
604,SOS1
605,PRKCD
606,AGT
607,LAMC3
608,IL2
609,MET
610,MAP3K1
611,PSG4
612,PLAUR
613,SLITRK1
614,CGN
615,EREG
616,GRIN2B
617,IL1R1
618,CCL26
619,PRL
620,SIGLEC10
621,PPARA
622,CALCA
623,TNFSF18
624,TLR4
625,AKT3
626,ADCY1
627,PSG7
628,IKBKB
629,JAK3
630,LRP4
631,GZMA
632,ARRB2
633,IL22RA2
634,HP
635,MDK
636,PTPRB
637,MST1
638,FGF1
639,IFNA2
640,CD47
641,GRM7
642,CD5
643,MAP2K4
644,LTBR
645,PTK2B
646,LEFTY2
647,BSG
648,TGFB1
649,CXCL14
650,SCN2A
651,CALCRL
652,BTNL9
653,ITGB4
654,UNC5C
655,MAP3K5
656,DLK1
657,UNC119
658,IL12RB1
659,SLURP1
660,PDCD1
661,CXCL8
662,VCL
663,CRHR1
664,SMO
665,MAPK3
666,LILRB5
667,PTPRF
668,CNTN3
669,IL1RN
670,GDF5
671,CALCB
672,FGF2
673,LRIG1
674,ROBO1
675,APLN
676,PAK1
677,PDYN
678,WNT4
679,ANGPT1
680,ITGB2
681,CCR4
682,SEMA7A
683,PRKAA2
684,FZD2
685,S100A9
686,GHRH
687,CCL5
688,BMPR1B
689,SLC10A2
690,LRP8
691,ZAP70
692,ERBB3
693,CCL24
694,MAPK1
695,TP53
696,DLL3
697,PECAM1
698,TBK1
699,IL2RA
700,FGF6
701,IL25
702,APOA1
703,APOB
704,GDF10
705,PLXNB2
706,CHRNB4
707,NRG1
708,FZD1
709,CKLF
710,NLGN1
711,HCK
712,FZD9
713,POMC
714,OPN4
715,FLOT1
716,CCN2
717,CHUK
718,SDC2
719,FGFR2
720,LAMB2
721,LRP2
722,NXPH1
723,LGALS3BP
724,GPR20
725,ATP2A2
726,MIF
727,CD28
728,IFNA4
729,INHBB
730,VCAM1
731,GDF7
732,FZD5
733,SDC3
734,MAPK11
735,PRKCB
736,FZD6
737,NRXN1
738,IL21
739,HAVCR2
740,BMP3
741,CCL7
742,TAC1
743,EFNA2
744,MAPK10
745,ITGB5
746,ASGR1
747,BST2
748,LIF
749,CCL4L1
750,CNTN2
751,CD19
752,ITGA3
753,PTN
754,CCBE1
755,PRKCE
756,IFNA5
757,BMP8A
758,CCL13
759,LRP5
760,CRH
761,SPON1
762,APLP1
763,NGFR
764,PLXNA4
765,FZD4
766,NRP1
767,IAPP
768,CLCF1
769,GH1
770,EPHB1
771,MAPK8
772,TGFB3
773,PRKAB2
774,LGI1
775,MTNR1A
776,IFNA17
777,LGALS9
778,PLXNA1
779,HSPA4
780,PRKG1
781,PRKAG2
782,ITGA1
783,ACVR1B
784,EDN2
785,IL16
786,IL1A
787,EFNB1
788,TRPV6
789,EFNA5
790,ITGA9
791,CHRNA3
792,DSCAM
793,MAGED1
794,NXPH2
795,VIP
796,RAMP1
797,LAMA4
798,VEGFA
799,ITPR1
800,ISLR2
801,NPPA
802,TNK2
803,FLT1
804,DCLK3
805,CXCL12
806,EDNRA
807,NECTIN3
808,MMP3
809,TSHR
810,ANXA1
811,NLGN2
812,IL5
813,C1QL1
814,CCL2
815,CD36
816,NOG
817,ADGRA2
818,CCK
819,BMP7
820,NTF4
821,GRIN1
822,NPPB
823,IFNA8
824,CHI3L1
825,IL6R
826,GDF1
827,SEMA3A
828,FCGR2A
829,BMX
830,BMP4
831,NTN1
832,IL23A
833,SCN1A
834,NTF3
835,STAT6
836,CCL22
837,ALOX12B
838,PLCG2
839,YES1
840,MAPK14
841,TGFBR3
842,IL7
843,TIGIT
844,FGF4
845,DEFB4B
846,CX3CL1
847,INS
848,PRKAA1
849,SMPD3
850,TFF2
851,FGR
852,VEGFC
853,PVR
854,IRAK1
855,FURIN
856,PTH1R
857,DPP4
858,RELN
859,CCL3
860,CELSR3
861,EIF2AK2
862,ICAM1
863,CSK
864,ENO1
865,NRP2
866,GALR1
867,XCL2
