,0
344,IGFBPL1
345,IGF1R
346,CD44
347,ITGA5
348,ITGA6
349,LIMK2
350,ADAMTS16
351,MAPK9
352,NTRK2
353,DCC
354,CCL27
355,EGFR
356,ATP2B1
357,CD33
358,HCRTR2
359,INPP5D
360,SOS1
361,PRKCD
362,IL2
363,SGK1
364,PSG4
365,PLAUR
366,CREBBP
367,EREG
368,GRIN2B
369,IL1R1
370,CCL26
371,PRL
372,FGF16
373,SIGLEC10
374,CALCA
375,PPARA
376,TNFSF18
377,TLR4
378,AKT3
379,ADCY1
380,PSG7
381,LRP4
382,IKBKB
383,GZMA
384,IL22RA2
385,HP
386,MDK
387,PTPRB
388,IFNW1
389,LTBR
390,LEFTY2
391,TGFB1
392,CALCRL
393,MAP3K5
394,PDCD1
395,VCL
396,CXCL8
397,HDGF
398,SMO
399,MAPK3
400,PTPRF
401,IL1RN
402,GDF5
403,HCRTR1
404,YBX1
405,LRIG1
406,TARM1
407,PDYN
408,CSF3R
409,ANGPT1
410,CCR4
411,SCT
412,PRMT5
413,FZD2
414,PRLR
415,S100A9
416,CCL5
417,LRRTM2
418,LRP8
419,ZAP70
420,CCL24
421,DLL3
422,IL2RA
423,TBK1
424,CHRNB4
425,CKLF
426,FZD9
427,POMC
428,FLOT1
429,CES1
430,FGFR2
431,LRP2
432,SFTPA2
433,NXPH1
434,THRB
435,MIF
436,CD28
437,SDC3
438,FGF9
439,NRXN1
440,CCL7
441,TAC1
442,ASGR1
443,BST2
444,CCL4L1
445,LIF
446,CTSK
447,IFNA5
448,CD19
449,SPON1
450,PTN
451,ITGA3
452,CCL13
453,CCBE1
454,LRP5
455,FZD4
456,NGFR
457,LIFR
458,PLXNA4
459,CLCF1
460,GH1
461,DUSP18
462,TGFB3
463,MTNR1A
464,LGALS9
465,PLXNA1
466,ADGRL1
467,IL2RG
468,PRKG1
469,PRKAG2
470,EDN2
471,ITGA9
472,IL21R
473,EFNA5
474,TRPV6
475,CHRNA3
476,NXPH2
477,VIP
478,LAMA4
479,RAMP1
480,ITPR1
481,ISLR2
482,MAP2K1
483,FLT1
484,EDNRA
485,PTH2
486,MMP3
487,TSHR
488,NOG
489,JAML
490,CCK
491,BMP7
492,NTF4
493,CSF2RA
494,NPPB
495,IFNA8
496,ACKR2
497,CHI3L1
498,GDF1
499,SEMA3A
500,BMP4
501,IL23A
502,MMP9
503,NTF3
504,STAT6
505,CCL22
506,PLCG2
507,MAPK14
508,TGFBR3
509,TIGIT
510,UTS2
511,TRH
512,TFF2
513,FGR
514,IRAK1
515,FURIN
516,PTH1R
517,IFNL4
518,DPP4
519,NEGR1
520,CELSR3
521,FGF5
522,ALPK1
523,ICAM1
524,NRP2
525,DLK1
526,GALR1
527,XCL2
528,PRND
529,HSP90AA1
530,ITGAV
531,CCL11
532,ERBB2
533,IL18BP
534,ITGA11
535,FLRT3
536,NCAM2
537,KIR2DL5A
538,CALCR
539,MRGPRX3
540,TNFSF13B
541,IL10RB
542,LAMA3
543,FST
544,TNFRSF6B
545,NCL
546,CD53
547,SIK1
548,FGF14
549,RIPK3
550,VASN
551,RGMA
552,CD83
553,MMP14
554,RETN
555,HCST
556,PTPRT
557,SAA1
558,EPHA2
559,CD79B
560,CD226
561,TRPV1
562,EPO
563,APOE
564,UCN
565,BCL6
566,CGA
567,ITGA2B
568,PTEN
569,IL13
570,ZFP91
571,LPP
572,PDGFA
573,ANGPTL2
574,ROBO2
575,DRAXIN
576,SEMA6B
577,IL15
578,LILRB2
579,PRKD2
580,ACVRL1
581,STK39
582,IFNL3
583,SST
584,FGF8
585,EFNA1
586,PTGER2
587,EPHA3
588,APOA4
589,PCNA
590,ACKR3
591,IL18
592,MS4A1
593,STK11
594,FCER2
595,NOS1
596,ITGA2
597,PSG6
598,GPR151
599,PILRA
600,CASP3
601,MAP2K5
602,CASP8
603,PTGS1
604,FSHB
605,CXCL5
606,PROK1
607,EDN1
608,JAK2
609,MS4A4A
610,LEP
611,JAG2
612,VEGFB
613,CCR5
614,PTPN1
615,FLRT2
616,ITGA10
617,FGFR4
618,PARD3
619,CNTNAP1
620,PIK3CD
621,EDN3
622,BCL2
623,CRHR2
624,CXCL6
625,CALML3
626,ESR2
627,NRXN3
628,SPP1
629,HDAC6
630,GDF11
631,CCN1
632,PRKD1
633,OLR1
634,BDNF
635,CD99
636,KRAS
637,CTLA4
638,PRF1
639,NOTCH1
640,FES
641,MYL9
642,ITGA7
643,EDIL3
644,PTPRJ
645,TNFRSF4
646,LAMA1
647,SCGB1A1
648,VLDLR
649,GMFB
650,ITGB6
651,PTPRS
652,WNT7B
653,IFNA1
654,LILRA1
655,MAP2K6
656,VIPR1
657,CSF2
658,XCL1
659,LTBP3
660,ACE
661,PLXNC1
662,ASGR2
663,LRP6
664,FZD10
665,PAK2
666,FCN2
667,IFNB1
668,CXCL9
669,PRG4
670,PIK3R2
671,PLXND1
672,ANGPT2
673,CXCL13
674,NRG2
675,CCL3L1
676,TRPV4
677,SEMA3C
678,FBLN1
679,KLRK1
680,NRXN2
681,GALR2
682,GPR84
683,DCN
684,ITGAL
685,EPHA7
686,SLC2A1
687,ADRB2
688,CYP7A1
689,SLIT3
690,PSEN1
691,LAMB3
692,CD3E
693,SNCA
694,IL7R
695,ETV5
696,FGF10
697,MICA
698,LTA
699,COL6A3
700,PIK3R3
701,LSR
702,PIK3CA
703,ADRB3
704,CD2
705,SIRPB2
706,BMP8B
707,CD22
708,CD244
709,AATK
710,SFTPD
711,IL12B
712,IFNA14
713,IFNAR2
714,ACVR1
715,EPHA10
716,MPO
717,FZD3
718,CDH11
719,RLN2
720,TRPV5
721,CCL28
722,KITLG
723,IL26
724,TNFRSF18
725,INHA
726,NID1
727,SEMA3E
728,BMP1
729,IFNA6
730,CXCR4
731,IFNAR1
732,INHBE
733,TNFSF9
734,TNFRSF14
735,NECTIN2
736,ADAMTS4
737,UCN3
738,FAS
739,CNMD
740,CILK1
741,NOS2
742,LAMC2
743,NFE2L2
744,EFNA4
745,ADGRL2
746,GCG
747,CNTNAP2
748,NTN4
749,TGFA
750,IL4R
751,C1QTNF4
752,NLGN4X
753,LRRC4B
754,NRG4
755,SCARB1
756,FCGR2B
757,OXT
758,RAMP2
759,JAK1
760,GLG1
761,CD4
762,SCN9A
763,LILRB1
764,FZD7
765,FGF17
766,MMP2
767,ROBO4
768,IL9
769,PF4
770,AVP
771,INHBA
772,EGF
773,TH
774,PLCE1
775,SEMA3F
776,PMCH
777,ITGB7
778,HDC
779,LEFTY1
780,MMP13
781,GAL
782,GZMB
783,ALCAM
784,ICOSLG
785,STAT3
786,PRKCQ
787,VRK2
788,FSHR
789,CD86
790,VTN
791,CCL14
792,ILDR1
793,THBS4
794,PPARG
795,SIGLEC9
796,CR1
797,EPOR
798,ADCYAP1R1
799,CSF2RB
800,MC2R
801,PPBP
802,EPGN
803,EFNA3
804,MAP4K5
805,PDGFC
806,TFF3
807,PVRIG
808,CHAD
809,PRKCZ
810,CNTN1
811,IFNA21
812,GAS6
813,FGF19
814,SCARF1
815,IL13RA1
816,LRP1
817,TREM2
818,GDF3
819,TNC
820,CHRNA5
821,SEMA3B
822,ERFE
823,NPFFR2
824,TNFRSF1B
825,EPHA6
826,OLFM2
827,CCL21
828,PTGS2
829,IL27RA
830,EPHA4
831,FGF11
832,ADCY2
833,JAG1
834,PGF
835,S100B
836,SLC12A5
837,IL4
838,FYN
839,CCL16
840,SYK
841,PRLH
842,PSG9
843,CHRNA4
844,EPHA1
845,ABL1
846,IDE
847,CHL1
848,HDAC3
849,NOX4
850,CXCL3
851,FSTL5
852,PIK3CB
853,GDF6
854,IL12A
855,APOA2
856,ADM
857,CD8B
858,SLAMF1
859,CD6
860,BOC
861,GIP
862,CD209
863,NPY
864,SCGB3A1
865,S100A12
866,ADAM23
867,PLXNA3
868,CSF1R
869,EP300
870,CCL15
871,FGF12
872,HBEGF
873,LYVE1
874,SLIT1
875,FZD8
876,CD3D
877,NTS
878,ITGAM
879,ADIPOQ
880,GNAS
881,IL12RB2
882,TYR
883,ADAM11
884,CDH10
885,IL11
886,THBS1
887,LAMC1
888,LYN
889,RARRES2
890,CD80
891,APP
892,GYPE
893,FLT4
894,PDGFD
895,TRPC4
896,LFNG
897,LAMA2
898,BLK
899,NGF
900,FGF7
901,TRPC6
902,TNFSF12
903,ABCB1
904,AMH
905,F3
906,CHRM4
907,APOD
908,GPHA2
909,RAF1
910,IL17A
911,LILRA5
912,TSLP
913,PTPRE
914,SHANK2
915,PRKACA
916,TLN1
917,LAMB1
918,CD55
919,PKN2
920,CD40
921,PIK3CG
922,FGFR1
923,AGT
924,LAMC3
925,MET
926,MAP3K1
927,SLITRK1
928,CGN
929,FCGR3A
930,JAK3
931,ARRB2
932,MST1
933,FGF1
934,IFNA2
935,S100P
936,GRM7
937,CD5
938,MAP2K4
939,PTK2B
940,BSG
941,CXCL14
942,SCN2A
943,BTNL9
944,ITGB4
945,UNC5C
946,LHB
947,UNC119
948,IL12RB1
949,SLURP1
950,CRHR1
951,FGF20
952,MDM2
953,MAP3K7
954,TLR2
955,LILRB5
956,CNTN3
957,CALCB
958,FGF2
959,ROBO1
960,ODC1
961,PAK1
962,APLN
963,WNT4
964,GHR
965,ITGB2
966,SEMA7A
967,PRKAA2
968,FGF22
969,GHRH
970,BMPR1B
971,P4HB
972,SLC10A2
973,CTSS
974,ERBB3
975,TNFSF10
976,MICB
977,MAPK1
978,TP53
979,PECAM1
980,FGF6
981,IL25
982,APOA1
983,GDF10
984,APOB
985,PLXNB2
986,NRG1
987,FZD1
988,NLGN1
989,HCK
990,CCN2
991,OPN4
992,NCR2
993,HMOX1
994,TNFRSF9
995,CD69
996,CHUK
997,SDC2
998,LAMB2
999,LGALS3BP
1000,GPR20
1001,ATP2A2
1002,PTHLH
1003,IFNA4
1004,INHBB
1005,IDO1
1006,VCAM1
1007,GDF7
1008,FZD5
1009,MAPK11
1010,PRKCB
1011,FZD6
1012,IL21
1013,HAVCR2
1014,BMP3
1015,MOG
1016,EFNA2
1017,MAPK10
1018,PLAU
1019,ITGB5
1020,ARF6
1021,UNC5D
1022,SIGLEC6
1023,CNTN2
1024,BMP8A
1025,PRKCE
1026,APLP1
1027,CRH
1028,CDH5
1029,NRP1
1030,IAPP
1031,EPHB1
1032,MAPK8
1033,PRKAB2
1034,LGI1
1035,IFNA17
1036,HSPA4
1037,MAP2K2
1038,CHRM1
1039,ITGA1
1040,ACVR1B
1041,IL16
1042,IL1A
1043,EFNB1
1044,DSCAM
1045,MAGED1
1046,CD163
1047,VEGFA
1048,NPPA
1049,TNK2
1050,DCLK3
1051,CXCL12
1052,NECTIN3
1053,BCL2L1
1054,ANXA1
1055,NLGN2
1056,IL5
1057,C1QL1
1058,CCL2
1059,FAM3B
1060,CD36
1061,ADGRA2
1062,PTAFR
1063,GRIN1
1064,CYP17A1
1065,IL6R
1066,FCGR2A
1067,BMX
1068,NTN1
1069,SCN1A
1070,ALOX12B
1071,YES1
1072,IL7
1073,FGF4
1074,DEFB4B
1075,CX3CL1
1076,INS
1077,TAC4
1078,PRKAA1
1079,SMPD3
1080,VEGFC
1081,PVR
1082,CD72
1083,RELN
1084,FGF18
1085,CCL3
1086,EIF2AK2
1087,CSK
1088,ENO1
1089,CD47
