,0
237,ALOX12B
238,SLK
239,ADAM15
240,STAT3
241,CR1
242,NFE2L2
243,SDC3
244,SOS1
245,CD86
246,APOE
247,FGFR2
248,BMP3
249,LDLR
250,GPR84
251,SCARB1
252,EFNA1
253,EGF
254,CD96
255,GP6
256,BOC
257,FLRT3
258,NRCAM
259,EPHA7
260,FES
261,IL10RB
262,APOB
263,UNC119
264,IL23A
265,LAMA4
266,TREM2
267,FLRT2
268,TSHR
269,CCR10
270,PTH1R
271,MAPK11
272,CD80
273,LRP6
274,COL11A2
275,CD5L
276,NPR3
277,LGALS3BP
278,IFNA8
279,FLOT1
280,ANGPT2
281,CSK
282,NRK
283,CXCL9
284,MAP4K5
285,TBK1
286,NTN1
287,TSPAN1
288,GRN
289,ADCY2
290,ESR2
291,CDH10
292,FGF5
293,ANGPTL7
294,PLXND1
295,JAK1
296,DCN
297,MAPK3
298,CSF2RB
299,CASP8
300,CCN2
301,IL10RA
302,NXPH1
303,NECTIN2
304,GRM7
305,PDGFRB
306,SPN
307,EFNA5
308,IL11
309,FSTL5
310,FPR3
311,FCN1
312,NLGN3
313,LMTK2
314,FGF17
315,CNTNAP2
316,IL12A
317,APOC3
318,VIPR2
319,FCGRT
320,SIGLEC10
321,SIRT2
322,VEGFA
323,PLCG1
324,NPY
325,GSK3B
326,IDE
327,GDF15
328,GCG
329,PRG4
330,NRG1
331,PSMD14
332,PIK3R2
333,CD3E
334,FGF13
335,TFRC
336,PTPRF
337,PSMB1
338,CALCA
339,TLN1
340,VCAM1
341,PLXNB2
342,PSMB9
343,APOA1
344,IFNGR2
345,IL2RA
346,TIGIT
347,APOC2
348,INHA
349,TRPM3
350,S100A8
351,PPARG
352,CSF1R
353,LPP
354,TXK
355,CD36
356,ARF6
357,VRK2
358,MCAM
359,LEFTY2
360,HBEGF
361,CDK2
362,MAP4K4
363,CCK
364,ITGAL
365,SPON1
366,CD28
367,C1QL1
368,IFNG
369,EFNA2
370,FGF22
371,PRKAA2
372,LAMA3
373,EIF2AK2
374,PRKCB
375,IL7R
376,IL11RA
377,IL12RB2
378,LRP2
379,ZAP70
380,ADCYAP1
381,IL18
382,EFNB3
383,MDK
384,CXCL10
385,TUBA4A
386,PLXNA4
387,MAP4K3
388,VTN
389,PTPN11
390,NRP1
391,AATK
392,FGFR1
393,EPHA2
394,FASLG
395,ITGA6
396,WNT3A
397,JAK2
398,FGF14
399,ADRA2A
400,SLAMF1
401,IFNA16
402,CNTNAP1
403,MAP3K1
404,PTH
405,ACVR1B
406,TLR6
407,BCR
408,CCN1
409,ANXA1
410,TRPV6
411,SMPD3
412,NLGN1
413,COL6A3
414,STK39
415,BDNF
416,LAMC1
417,NLGN2
418,TUBB
419,VRK3
420,ITK
421,PAK1
422,IL6
423,TNFSF12
424,PTPRC
425,IL12RB1
426,TTR
427,SI
428,HSPA4
429,PTPRD
430,INHBA
431,FGF7
432,TGFB1
433,DCC
434,ITGB7
435,CD58
436,SEMA3D
437,EDIL3
438,SEMA6B
439,PRKCA
440,RIPK3
441,GALP
442,PLK1
443,PTGS2
444,PSG7
445,LSR
446,GDF10
447,CDH11
448,KCNK3
449,IKBKB
450,IL34
451,INHBB
452,ITPR1
453,TGFB3
454,NTF3
455,S100P
456,CER1
457,CHRNA4
458,NPPC
459,FCN2
460,IAPP
461,INS
462,CSF1
463,LAMB2
464,RAF1
465,BMP5
466,PDGFB
467,EDN1
468,LTBR
469,GHRH
470,PLCE1
471,FGF1
472,RIPK1
473,ADRB3
474,PIK3CG
475,ITGB2
476,TNFSF10
477,FCER1G
478,PLAUR
479,LTB
480,SLIT1
481,CNTN1
482,NECTIN3
483,LRP1
484,THBS1
485,MAPK1
486,EPHA6
487,EFNB1
488,APOA2
489,NOTCH4
490,TEK
491,FGF19
492,LRFN5
493,VIP
494,OSM
495,MAP2K4
496,S100A6
497,MMP3
498,JAG1
499,FGF11
500,MAP3K14
501,CD2
502,TNFRSF14
503,RAMP1
504,CD44
505,CD1D
506,NRXN1
507,IL15
508,PYY
509,ITGB5
510,CALCR
511,MXRA5
512,NSMAF
513,EPHA3
514,CHUK
515,IL12B
516,SFTPD
517,FGF4
518,EREG
519,TYRO3
520,UNC5D
521,SFTPA1
522,FGF18
523,FCGR2A
524,HDGF
525,HMGB1
526,SDC2
527,TGFA
528,SNCA
529,CTSB
530,ITGA8
531,SFRP4
532,CD55
533,STAT6
534,OCLN
535,MAPK14
536,CALML3
537,FPR1
538,PIK3CA
539,FGF23
540,SIGLEC6
541,SLITRK1
542,NXPH3
543,SLIT3
544,CD8A
545,PRKD1
546,CD72
547,IL21
548,GAL
549,IFNA10
550,FCGR2B
551,PRKCQ
552,NTRK2
553,EFNA4
554,LCK
555,TYK2
556,LTBP3
557,CDK6
558,LILRA3
559,SIGLEC9
560,THY1
561,CDK5
562,RAMP2
563,BTN3A2
564,IFNA17
565,SCN3A
566,CNTN4
567,GRIN1
568,CD38
569,TNFRSF1B
570,CD40LG
571,PARD3
572,ALK
573,IFNA6
574,PDGFRA
575,PLD2
576,LAMA2
577,SOCS2
578,C4B_2
579,IFNA5
580,ARRB2
581,PIK3R1
582,INHBC
583,CD226
584,GRIN2B
585,CNTN2
586,CD27
587,TRPC6
588,IFNB1
589,ATP2A2
590,LEFTY1
591,GPR20
592,RETN
593,PIK3CB
594,IGF1
595,ENO1
596,PTPRB
597,IL37
598,IL1F10
599,THBS2
600,EPOR
601,ICAM1
602,CXCL12
603,INHBE
604,PIK3R5
605,ITGA3
606,CD33
607,GDF9
608,IL31
609,ACHE
610,PTK2B
611,MAP2K5
612,GRM1
613,SLC10A2
614,POMC
615,BSG
616,CNMD
617,VCL
618,SDC1
619,CXCL8
620,BMP6
621,MAP4K2
622,PTPRZ1
623,NPPA
624,APP
625,PRKCZ
626,IFNA4
627,THBS4
628,EPHB6
629,SCTR
630,MTNR1A
631,MUC1
632,PLXNC1
633,NRXN2
634,UCN
635,HDAC3
636,SCN9A
637,MRC2
638,IL7
639,EPHA8
640,CCR1
641,NTN4
642,MST1R
643,CD4
644,TRPV4
645,NECTIN4
646,BTC
647,CALR
648,S100B
649,IL1RAPL1
650,PLG
651,CD300LB
652,GRIN2A
653,GDNF
654,PF4
655,CSF2
656,NLGN4X
657,PROK1
658,HP
659,PTPRS
660,MAP2K7
661,TNF
662,PDE4D
663,FGF21
664,CD79A
665,TLR4
666,IL16
667,LAT
668,GHR
669,LRRC4B
670,GZMB
671,KNG1
672,IL2RB
673,KDR
674,HPX
675,SEMA3B
676,ANGPTL1
677,PECAM1
678,PVR
679,S100A9
680,COMP
681,NGF
682,GPC2
683,UTS2
684,ACE
685,ALCAM
686,PVRIG
687,TNFSF14
688,VWF
689,ANGPT1
690,GRIA1
691,CD99
692,INPP5D
693,FGF20
694,BCL2
695,EPHA4
696,NXPH2
697,CSF3
698,PSMB5
699,NRG4
700,APOO
701,PSMB8
702,SYK
703,BMP7
704,LILRB2
705,IGFBPL1
706,NODAL
707,GH1
708,EPO
709,SEMA3A
710,IFNA21
711,CAMK2D
712,SEMA3F
713,TH
714,LRP8
715,EPHA5
