symbol	overallAssociationScore	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	targetName
AHNAK2	0.11826555349910459	0.19453785523571876	No data	No data	No data	No data	No data	No data	AHNAK nucleoprotein 2
TMEM51	0.11725508447528696	0.19287571041958598	No data	No data	No data	No data	No data	No data	transmembrane protein 51
ZNF619	0.11724890543168168	0.19286554636204925	No data	No data	No data	No data	No data	No data	zinc finger protein 619
NOC3L	0.11368710833337382	0.18700666059363433	No data	No data	No data	No data	No data	No data	NOC3 like DNA replication regulator
NOTCH4	0.0999372541440268	0.13898587735987117	No data	No data	No data	0.508066343227292	No data	No data	notch receptor 4
SPINK2	0.09679601776845952	0.15922209920724895	No data	No data	No data	No data	No data	No data	serine peptidase inhibitor Kazal type 2
FHAD1	0.09638597599424019	0.15854761162440192	No data	No data	No data	No data	No data	No data	forkhead associated phosphopeptide binding domain 1
MKKS	0.09510716729772245	0.15644406842254113	No data	No data	No data	No data	No data	No data	MKKS centrosomal shuttling protein
PDGFD	0.0950333602189365	0.15632266138233866	No data	No data	No data	No data	No data	No data	platelet derived growth factor D
B9D2	0.09448425141341563	0.15541941909279164	No data	No data	No data	No data	No data	No data	B9 domain containing 2
FOXP2	0.09239496367117545	0.15198269940290526	No data	No data	No data	No data	No data	No data	forkhead box P2
INPP5A	0.09048468645691152	0.1488404384387152	No data	No data	No data	No data	No data	No data	inositol polyphosphate-5-phosphatase A
ADAMTSL4	0.087172830604658	0.1433926870412456	No data	No data	No data	No data	No data	No data	ADAMTS like 4
BMP8A	0.08651362660709268	0.14230834652065488	No data	No data	No data	No data	No data	No data	bone morphogenetic protein 8a
MPLKIP	0.086404816994809	0.14212936297069959	No data	No data	No data	No data	No data	No data	M-phase specific PLK1 interacting protein
TIGAR	0.0841369982689811	0.13839897336922277	No data	No data	No data	No data	No data	No data	TP53 induced glycolysis regulatory phosphatase
FAM117B	0.08408223352727721	0.13830888952757658	No data	No data	No data	No data	No data	No data	family with sequence similarity 117 member B
EYA2	0.0838931999517416	0.13799794364972623	No data	No data	No data	No data	No data	No data	EYA transcriptional coactivator and phosphatase 2
C21orf140	0.08376509356351976	0.1377872183686167	No data	No data	No data	No data	No data	No data	chromosome 21 open reading frame 140
TMEM170A	0.08252291603099543	0.13574393065000717	No data	No data	No data	No data	No data	No data	transmembrane protein 170A
ARMS2	0.0811729000378063	0.1329153260545012	No data	No data	No data	0.012158615952232422	No data	No data	age-related maculopathy susceptibility 2
CORO7	0.07908593156268531	0.1300903521805284	No data	No data	No data	No data	No data	No data	coronin 7
GPAT2	0.07778523186943768	0.1279507999512982	No data	No data	No data	No data	No data	No data	glycerol-3-phosphate acyltransferase 2, mitochondrial
TBC1D32	0.07653794395180151	0.12589910603722707	No data	No data	No data	No data	No data	No data	TBC1 domain family member 32
DHX36	0.07299998114199804	0.12007942586359042	No data	No data	No data	No data	No data	No data	DEAH-box helicase 36
TARS2	0.07161751651077584	0.11780537652005742	No data	No data	No data	No data	No data	No data	threonyl-tRNA synthetase 2, mitochondrial
JAG1	0.07062209571607636	0.11616798489816527	No data	No data	No data	No data	No data	No data	jagged canonical Notch ligand 1
CORO7-PAM16	0.06827883936875534	0.11231350613754484	No data	No data	No data	No data	No data	No data	CORO7-PAM16 readthrough
BIRC3	0.06772725233718958	0.11140618735433337	No data	No data	No data	No data	No data	No data	baculoviral IAP repeat containing 3
ACTRT2	0.06753477119090051	0.11108957048437831	No data	No data	No data	No data	No data	No data	actin related protein T2
NKX6-2	0.06682400502985322	0.10992041412013476	No data	No data	No data	No data	No data	No data	NK6 homeobox 2
ECM1	0.06583956690690936	0.10830108815933226	No data	No data	No data	No data	No data	No data	extracellular matrix protein 1
ZNF620	0.062321046277603064	0.1025133888963084	No data	No data	No data	No data	No data	No data	zinc finger protein 620
TBC1D7	0.06210182204783605	0.10032898929188254	No data	No data	No data	0.03647584785669726	No data	No data	TBC1 domain family member 7
MKKS	0.06070295742120124	0.09985175559403318	No data	No data	No data	No data	No data	No data	MKKS centrosomal shuttling protein 
COL4A2	0.06056881693806189	0.0965914506969138	No data	No data	No data	0.06079307976116211	No data	No data	collagen type IV alpha 2 chain
CEP104	0.05932799906131058	0.0975900534968661	No data	No data	No data	No data	No data	No data	centrosomal protein 104
MRGPRG	0.05927988843302569	0.09751091516652668	No data	No data	No data	No data	No data	No data	MAS related GPR family member G
TSHB	0.05818946577681922	0.09571725269624157	No data	No data	No data	No data	No data	No data	thyroid stimulating hormone subunit beta
RPRD2	0.05809286565685351	0.09555835283404471	No data	No data	No data	No data	No data	No data	regulation of nuclear pre-mRNA domain containing 2
SMIM34	0.05789905048184351	0.09523954158814066	No data	No data	No data	No data	No data	No data	small integral membrane protein 34
NBEAL1	0.057709039383812416	0.09492698776001156	No data	No data	No data	No data	No data	No data	neurobeachin like 1
DOCK4	0.055849163719553806	0.0912597027208226	No data	No data	No data	0.012158615952232422	No data	No data	dedicator of cytokinesis 4
RNF141	0.054021807948905036	0.08886177203250867	No data	No data	No data	No data	No data	No data	ring finger protein 141
SLC26A11	0.05338718113016971	0.08781785910487186	No data	No data	No data	No data	No data	No data	solute carrier family 26 member 11
CPQ	0.05274010411146832	0.08523363954964412	No data	No data	No data	0.030396539880581056	No data	No data	carboxypeptidase Q
LRRC47	0.05256936447016599	0.0864726127985214	No data	No data	No data	No data	No data	No data	leucine rich repeat containing 47
ARMH4	0.05037018667792618	0.082855132320678	No data	No data	No data	No data	No data	No data	armadillo like helical domain containing 4
PAPPA	0.048019741446601046	0.07898882839174508	No data	No data	No data	No data	No data	No data	pappalysin 1
PSMA3	0.047915718560048254	0.07881771864214616	No data	No data	No data	No data	No data	No data	proteasome 20S subunit alpha 3
EDN1	0.04576415836070985	0.05721238261801248	No data	No data	No data	0.30487734917185466	No data	No data	endothelin 1
ITGB1	0.04384102480420089	0.07211515681791285	No data	No data	No data	No data	No data	No data	integrin subunit beta 1
CCDC27	0.04237727711229063	0.06970740301162291	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 27
MKKS	0.04119376446795261	0.06776061457947291	No data	No data	No data	No data	No data	No data	MKKS centrosomal shuttling protein 
SPATA31D3	0.04073504482704254	0.06700605560218102	No data	No data	No data	No data	No data	No data	SPATA31 subfamily D member 3
DYNC2H1	0.04064179193455764	0.06685266167502474	No data	No data	No data	No data	No data	No data	dynein cytoplasmic 2 heavy chain 1
KCNE1	0.039465264101487534	0.06491736272703208	No data	No data	No data	No data	No data	No data	potassium voltage-gated channel subfamily E regulatory subunit 1
BIRC2	0.039425404244941835	0.06485179628969695	No data	No data	No data	No data	No data	No data	baculoviral IAP repeat containing 2
GADL1	0.036987724119818155	0.060841997584481486	No data	No data	No data	No data	No data	No data	glutamate decarboxylase like 1
DPH1	0.03521370245059858	0.057923866645583216	No data	No data	No data	No data	No data	No data	diphthamide biosynthesis 1
LRRC27	0.03520482558258499	0.05790926487174899	No data	No data	No data	No data	No data	No data	leucine rich repeat containing 27
CARD14	0.03406979317467136	0.05543429194965077	No data	No data	No data	0.012158615952232422	No data	No data	caspase recruitment domain family member 14
MACF1	0.033202936612194776	0.054616309525095975	No data	No data	No data	No data	No data	No data	microtubule actin crosslinking factor 1
MUC13	0.03299690003484899	0.054277395000358546	No data	No data	No data	No data	No data	No data	mucin 13, cell surface associated
ARHGEF16	0.032954122717287315	0.054207029561184006	No data	No data	No data	No data	No data	No data	Rho guanine nucleotide exchange factor 16
SMIM1	0.032509085637729564	0.05347497735835736	No data	No data	No data	No data	No data	No data	small integral membrane protein 1 (Vel blood group)
INSC	0.03221287222773287	0.0529877287913158	No data	No data	No data	No data	No data	No data	INSC spindle orientation adaptor protein
ENTPD3	0.03177038152543626	0.05225986518572939	No data	No data	No data	No data	No data	No data	ectonucleoside triphosphate diphosphohydrolase 3
SPATA31D4	0.03171991658240871	0.05217685418640874	No data	No data	No data	No data	No data	No data	SPATA31 subfamily D member 4
TBC1D12	0.030874203566706452	0.050785720493190994	No data	No data	No data	No data	No data	No data	TBC1 domain family member 12
MRPS21	0.03056244837281222	0.05027290687177385	No data	No data	No data	No data	No data	No data	mitochondrial ribosomal protein S21
ZNF621	0.030139284735883225	0.04957683482115315	No data	No data	No data	No data	No data	No data	zinc finger protein 621
FBXO31	0.029304479147945633	0.04820364301837347	No data	No data	No data	No data	No data	No data	F-box protein 31
UBR7	0.02919327908012282	0.04802072735057101	No data	No data	No data	No data	No data	No data	ubiquitin protein ligase E3 component n-recognin 7
STAC3	0.029111347473797886	0.04788595607948749	No data	No data	No data	No data	No data	No data	SH3 and cysteine rich domain 3
MAP1LC3B	0.029063712603722848	0.04780760033527749	No data	No data	No data	No data	No data	No data	microtubule associated protein 1 light chain 3 beta
PPFIBP2	0.028825769860398996	0.0474162025902403	No data	No data	No data	No data	No data	No data	PPFIA binding protein 2
RFLNA	0.027690643202795295	0.045549005432170206	No data	No data	No data	No data	No data	No data	refilin A
RDH16	0.027497564611637527	0.04523140581077199	No data	No data	No data	No data	No data	No data	retinol dehydrogenase 16
MME	0.027106018959748755	0.04323579457283395	No data	No data	No data	0.027030967437136715	No data	No data	membrane metalloendopeptidase
C12orf4	0.025197194310221476	0.04144747133919476	No data	No data	No data	No data	No data	No data	chromosome 12 open reading frame 4
NOA1	0.02474013611335568	0.0406956453111971	No data	No data	No data	No data	No data	No data	nitric oxide associated 1
BCAR1	0.024723628657931387	0.040060561002874806	No data	No data	No data	0.012158615952232422	No data	No data	BCAR1 scaffold protein, Cas family member
CFAP300	0.024510051755980578	0.040317174014333976	No data	No data	No data	No data	No data	No data	cilia and flagella associated protein 300
NGFR	0.021698225174433435	0.03234831341153895	No data	No data	No data	0.06687238773727831	No data	No data	nerve growth factor receptor
HEYL	0.020632706368247506	0.03393923527037495	No data	No data	No data	No data	No data	No data	hes related family bHLH transcription factor with YRPW motif like
RCAN1	0.020610246756319523	0.03390229091418142	No data	No data	No data	No data	No data	No data	regulator of calcineurin 1
CYP2R1	0.020061672146190555	0.03299992733549096	No data	No data	No data	No data	No data	No data	cytochrome P450 family 2 subfamily R member 1
TOMM20L	0.0195445751372085	0.032149342020495277	No data	No data	No data	No data	No data	No data	translocase of outer mitochondrial membrane 20 like
PYROXD2	0.01952905455820622	0.03212381184656223	No data	No data	No data	No data	No data	No data	pyridine nucleotide-disulphide oxidoreductase domain 2
CCDC85C	0.01948099762481896	0.032044761840252206	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 85C
MTRNR2L8	0.01926636810461634	0.03169171257700409	No data	No data	No data	No data	No data	No data	MT-RNR2 like 8 (pseudogene)
TNN	0.019050219982565095	0.03133616532902714	No data	No data	No data	No data	No data	No data	tenascin N
TP73	0.018661283056702532	0.03069639361917039	No data	No data	No data	No data	No data	No data	tumor protein p73
CNNM1	0.018603230611600866	0.030600901755080373	No data	No data	No data	No data	No data	No data	cyclin and CBS domain divalent metal cation transport mediator 1
HMOX2	0.018523649266130298	0.030469996484639692	No data	No data	No data	No data	No data	No data	heme oxygenase 2
