symbol	overallAssociationScore	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	targetName
MPO	0.39105823711449095	0.607930797611621	No data	No data	No data	0.7066061635360921	No data	No data	myeloperoxidase
ABCA7	0.5376753492017851	0.6007582812377494	No data	No data	No data	0.928552782302845	No data	No data	ATP binding cassette subfamily A member 7
USP6NL	0.3662226080930894	0.6006605808514323	No data	No data	No data	0.03495602086266821	No data	No data	USP6 N-terminal like
ADAM10	0.46760408269259973	0.5992497126834634	No data	No data	No data	0.8935213282348028	0.02040312242200407	No data	ADAM metallopeptidase domain 10
FERMT2	0.37319844682028464	0.5991974081736262	No data	No data	No data	0.2815258764414842	0.027423220861334467	No data	FERM domain containing kindlin 2
MT-ND1	0.45273532198875965	0.5957721816593886	No data	No data	No data	No data	No data	No data	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1
N4BP2	0.36144881155290826	0.5945558490751462	No data	No data	No data	No data	No data	No data	NEDD4 binding protein 2
PICALM	0.3881027863511999	0.5934642120335778	No data	No data	No data	0.8987080333155523	No data	No data	phosphatidylinositol binding clathrin assembly protein
EPHA1	0.36357712924461266	0.5903086444975579	No data	No data	No data	0.1549625114135631	No data	No data	EPH receptor A1
CCDC6	0.35937576481863037	0.588863569205214	No data	No data	No data	0.03343619386863916	0.02747095701668056	No data	coiled-coil domain containing 6
GLIS3	0.35180401079092644	0.577863422817908	No data	No data	No data	0.01654922726831635	No data	No data	GLIS family zinc finger 3
CLU	0.4686242861967444	0.5772806916315836	No data	No data	No data	0.973637658731365	0.02558786498941004	No data	clusterin
TOMM40	0.36344446109068124	0.5684442253607946	No data	No data	No data	0.5878863133625758	No data	No data	translocase of outer mitochondrial membrane 40
APOC1	0.3645350072847749	0.5579319481820335	No data	No data	No data	0.8340091705523771	No data	No data	apolipoprotein C1
CSF1R	0.3541165529614449	0.547137717850459	No data	No data	No data	0.5881231114582804	No data	0.26779351634791904	colony stimulating factor 1 receptor
MTHFD1L	0.33419498612554943	0.5406664055470483	No data	No data	No data	0.18117940335184296	No data	No data	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like
LRIG1	0.33034396178880804	0.5400625047167201	No data	No data	No data	0.012158615952232422	0.06116073837196779	No data	leucine rich repeats and immunoglobulin like domains 1
ZNF652	0.32540417574256725	0.5352651601481341	No data	No data	No data	No data	No data	No data	zinc finger protein 652
TCF7L2	0.33807958501732266	0.5340115386986892	No data	No data	No data	0.4104654833261449	0.07111948756355997	No data	transcription factor 7 like 2
CLMN	0.3255376987719727	0.5326678901513834	No data	No data	No data	No data	0.05633810482609801	No data	calmin
ANKRD55	0.32140217111020114	0.5286821664125169	No data	No data	No data	No data	No data	No data	ankyrin repeat domain 55
ABCA1	0.34618581429665907	0.5250489416102538	No data	No data	No data	0.8880087189017248	No data	No data	ATP binding cassette subfamily A member 1
FBXL7	0.32282218796814655	0.5245750175156983	No data	No data	No data	0.12885937603708325	No data	No data	F-box and leucine rich repeat protein 7
TGM6	0.3192145961740454	0.5244758409542793	No data	No data	No data	0.012158615952232422	No data	No data	transglutaminase 6
CASS4	0.3236497327066525	0.5236550568210542	No data	No data	No data	0.17448355506603289	No data	No data	Cas scaffold protein family member 4
TECRL	0.31748615541442393	0.5222406179481817	No data	No data	No data	No data	No data	No data	trans-2,3-enoyl-CoA reductase like
LIPG	0.3171203912788734	0.5216389637188064	No data	No data	No data	No data	No data	No data	lipase G, endothelial type
PTPRG	0.3192702524168771	0.5212997632104238	No data	No data	No data	0.07751117669548169	No data	No data	protein tyrosine phosphatase receptor type G
SCARB1	0.3169651885996795	0.5176745464534928	No data	No data	No data	0.07418241286120869	No data	No data	scavenger receptor class B member 1
MMP3	0.3241668854440157	0.5150863896848008	No data	No data	No data	0.3628704374701213	No data	No data	matrix metallopeptidase 3
BZW2	0.3111185692528039	0.5102465952288555	No data	No data	No data	0.030396539880581056	No data	No data	basic leucine zipper and W2 domains 2
SERPINF2	0.30735756890914584	0.5048199487449744	No data	No data	No data	0.015198269940290528	No data	No data	serpin family F member 2
SPRED2	0.30698605960679154	0.5043608268518582	No data	No data	No data	0.012158615952232422	No data	No data	sprouty related EVH1 domain containing 2
MYO16	0.30418803939601635	0.49884639987106894	No data	No data	No data	0.030396539880581056	No data	No data	myosin XVI
NECTIN2	0.3236175539479666	0.4986970452683506	No data	No data	No data	0.6725851538279982	No data	No data	nectin cell adhesion molecule 2
PILRA	0.31837453042975256	0.49731901860081257	No data	No data	No data	0.5276581758102842	No data	No data	paired immunoglobin like type 2 receptor alpha
TSPOAP1	0.3044326520604377	0.4957654996986746	No data	No data	No data	0.10006192850396135	No data	No data	TSPO associated protein 1
TMEM106B	0.3161374695025639	0.484904864009608	No data	No data	No data	0.7023453604693679	No data	No data	transmembrane protein 106B
ACMSD	0.2957522746030617	0.4813226225547752	No data	No data	No data	0.10334823559397559	No data	No data	aminocarboxymuconate semialdehyde decarboxylase
CRY2	0.2954391270795835	0.48029509250283614	No data	No data	No data	0.09878875461188842	0.033318009143304114	No data	cryptochrome circadian regulator 2
IL6R	0.2956369673648638	0.47288464302433164	No data	No data	No data	0.26831439317886013	No data	No data	interleukin 6 receptor
PDE7B	0.2873691003661634	0.4727003492751987	No data	No data	No data	No data	No data	No data	phosphodiesterase 7B
HAVCR2	0.2872771306440529	0.47254906606587316	No data	No data	No data	No data	No data	No data	hepatitis A virus cellular receptor 2
HS3ST1	0.2896661044206561	0.47203426578665764	No data	No data	No data	0.0888896147907792	No data	No data	heparan sulfate-glucosamine 3-sulfotransferase 1
ANKRD31	0.28675432407762186	0.4716890889624183	No data	No data	No data	No data	No data	No data	ankyrin repeat domain 31
SPI1	0.3017611670828575	0.46788264236912336	No data	No data	No data	0.5698312764154126	No data	No data	Spi-1 proto-oncogene
CNTNAP5	0.2844348299553573	0.4655264089002315	No data	No data	No data	0.046945767148897415	No data	No data	contactin associated protein family member 5
MAN2A1	0.2812744045611222	0.4626750374650626	No data	No data	No data	No data	No data	No data	mannosidase alpha class 2A member 1
PTK2B	0.29406410403693317	0.45185907914001683	No data	No data	No data	0.6370808560240631	No data	No data	protein tyrosine kinase 2 beta
HLA-DQA1	0.2740592918539543	0.4490050544610703	No data	No data	No data	0.03603340933176881	No data	No data	major histocompatibility complex, class II, DQ alpha 1
GAB2	0.31460783649157675	0.447434785075353	No data	No data	0.4559480982087158	0.5884967037752628	No data	No data	GRB2 associated binding protein 2
CRADD	0.2692907167271039	0.4429627809366903	No data	No data	No data	No data	No data	No data	CASP2 and RIPK1 domain containing adaptor with death domain
NFIC	0.2762794483905155	0.44175555904402175	No data	No data	No data	0.21371139657054095	0.09079132384714529	No data	nuclear factor I C
MAPT	0.313396123278799	0.4377101742803672	No data	0.1848812769692159	No data	0.998460221974504	No data	0.5869820933697556	microtubule associated protein tau
VCP	0.2705957617283148	0.4377101742803672	No data	No data	No data	0.14798613174400307	No data	No data	valosin containing protein
SPATS2L	0.2613706929836405	0.4276902064816589	No data	No data	No data	No data	0.04489473578005925	No data	spermatogenesis associated serine rich 2 like
DSG2	0.26119238742739465	0.4274885559283902	No data	No data	No data	0.043061764830823156	No data	No data	desmoglein 2
CNTNAP2	0.26513723322029337	0.4197970639177829	No data	No data	No data	0.10485144271118217	0.009227272432312071	0.27776358142874963	contactin associated protein 2
LILRA5	0.2541886715536253	0.4181210633714509	No data	No data	No data	No data	No data	No data	leukocyte immunoglobulin like receptor A5
EDAR	0.2521285938357009	0.41473239195355627	No data	No data	No data	No data	No data	No data	ectodysplasin A receptor
DBN1	0.2615735883250981	0.4137306817079088	No data	No data	No data	0.3307601798595639	No data	No data	drebrin 1
IL34	0.2587716238770513	0.4090662831729498	No data	No data	No data	0.33186777545503593	No data	No data	interleukin 34
DPP10	0.249254234472464	0.40744633894394156	No data	No data	No data	0.04162637266979572	0.02144841671800105	No data	dipeptidyl peptidase like 10
APOB	0.2692607367623157	0.40518774404083424	No data	No data	No data	0.7545144426050225	No data	No data	apolipoprotein B
CYP8B1	0.2436961047949754	0.4008615877866112	No data	No data	No data	No data	No data	No data	cytochrome P450 family 8 subfamily B member 1
SPPL2A	0.24383875190711204	0.397837046900576	No data	No data	No data	0.06518369107724604	No data	No data	signal peptide peptidase like 2A
SAP30L	0.23877802665869838	0.39277172269736305	No data	No data	No data	No data	No data	No data	SAP30 like
CLNK	0.23828395773977507	0.39135108604430807	No data	No data	No data	0.012158615952232422	No data	No data	cytokine dependent hematopoietic cell linker
GRN	0.3100738263596714	0.38867326818246756	No data	No data	No data	0.9362223654087924	No data	0.2721098250109616	granulin precursor
SCARA3	0.2355350606772272	0.38576548021287693	No data	No data	No data	0.03343619386863916	No data	No data	scavenger receptor class A member 3
ALDH1A2	0.22904167238382206	0.3747518451609791	No data	No data	No data	0.04008628131584628	No data	No data	aldehyde dehydrogenase 1 family member A2
PRKD3	0.22751930255034672	0.37425197644896796	No data	No data	No data	No data	No data	No data	protein kinase D3
ADAMTS4	0.2220019004003372	0.36517626886566124	No data	No data	No data	No data	No data	No data	ADAM metallopeptidase with thrombospondin type 1 motif 4
IQCK	0.22230182880212343	0.3647577321156883	No data	No data	No data	0.01823792392834863	No data	No data	IQ motif containing K
SLC10A2	0.2221005905959196	0.3626173736466	No data	No data	No data	0.054424661938831005	No data	No data	solute carrier family 10 member 2
BCL3	0.21549300526523238	0.3496061842281174	No data	No data	No data	0.09726892761785938	No data	No data	BCL3 transcription coactivator
PRELID2	0.21112139848516148	0.34727866940545626	No data	No data	No data	No data	No data	No data	PRELI domain containing 2
MS4A6A	0.21796282807767195	0.34341305845997655	No data	No data	No data	0.3023848626837995	No data	No data	membrane spanning 4-domains A6A
ZNF12	0.2068547303255386	0.34026032426422415	No data	No data	No data	No data	No data	No data	zinc finger protein 12
TNIP1	0.20428493107470025	0.3360331996294231	No data	No data	No data	No data	No data	No data	TNFAIP3 interacting protein 1
LRRTM1	0.20775590904215088	0.32798558513228837	No data	No data	No data	0.021277577916406734	0.038625209691442	0.25265603948738974	leucine rich repeat transmembrane neuronal 1
FUT2	0.19553904006116832	0.32164687301479533	No data	No data	No data	No data	No data	No data	fucosyltransferase 2
NCR2	0.19517351824105328	0.32104561737591164	No data	No data	No data	No data	No data	No data	natural cytotoxicity triggering receptor 2
HLA-DRB1	0.20986159021948272	0.32043338854582587	No data	No data	No data	0.49545983847476066	No data	No data	major histocompatibility complex, class II, DR beta 1
JCAD	0.2004838325728938	0.3193223295030718	No data	No data	No data	0.20916703440157844	No data	No data	junctional cadherin 5 associated
WWC1	0.20705159532174391	0.3127701902950572	No data	No data	No data	0.18224761773224596	No data	0.4752802975727654	WW and C2 domain containing 1
CNN2	0.19009304359158435	0.3126886223537338	No data	No data	No data	No data	No data	No data	calponin 2
RABEP1	0.19438264700592545	0.310941166417621	No data	No data	No data	0.13370255805805584	0.0953279967108872	No data	rabaptin, RAB GTPase binding effector protein 1
ITGA2B	0.19053507938680728	0.31037608368366837	No data	No data	No data	0.06079307976116211	No data	No data	integrin subunit alpha 2b
MS4A4A	0.19442341251368267	0.3100966414791389	No data	No data	No data	0.1943021786620528	No data	No data	membrane spanning 4-domains A4A
NDUFAF6	0.18870348340187146	0.3098678355124581	No data	No data	No data	No data	0.010701316856265212	No data	NADH:ubiquinone oxidoreductase complex assembly factor 6
CCRL2	0.18818099969012947	0.30954345532326466	No data	No data	No data	No data	No data	No data	C-C motif chemokine receptor like 2
PDCL3	0.18760936118844806	0.3064753956026426	No data	No data	No data	0.04255515583281348	No data	No data	phosducin like 3
RIN3	0.2072793727231051	0.3061017262618186	No data	No data	No data	0.6971420500397606	No data	No data	Ras and Rab interactor 3
PLEC	0.18513825622145688	0.3037784598652331	No data	No data	No data	0.015198269940290528	No data	No data	plectin
NPAS2	0.18277286061422796	0.3006474772001814	No data	No data	No data	No data	No data	No data	neuronal PAS domain protein 2
BCAS3	0.18007341159105866	0.2962070885346053	No data	No data	No data	No data	No data	No data	BCAS3 microtubule associated cell migration factor
ADAMTS1	0.18176483093634038	0.2956890794257873	No data	No data	No data	0.06129968875917179	0.010587647660876364	No data	ADAM metallopeptidase with thrombospondin type 1 motif 1
ACKR2	0.18317358152696264	0.2946193938999203	No data	No data	No data	0.13374477547455663	No data	No data	atypical chemokine receptor 2
TP53INP1	0.18123073174570253	0.2922516576731032	No data	No data	No data	0.06991204172533642	0.08611067419504988	No data	tumor protein p53 inducible nuclear protein 1
TSPAN14	0.17144910582782005	0.2798170112830228	No data	No data	No data	0.044074982826842524	No data	No data	tetraspanin 14
CR1L	0.17077417916195176	0.2793907303142577	No data	No data	No data	0.030396539880581056	No data	No data	complement C3b/C4b receptor 1 like
SEMA3C	0.1678626300485095	0.2743734790564959	No data	No data	No data	0.03495602086266821	No data	No data	semaphorin 3C
YDJC	0.1674738555510891	0.274265913977003	No data	No data	No data	0.024317231904464845	No data	No data	YdjC chitooligosaccharide deacetylase homolog
ZNF292	0.16552753541374438	0.2722802267364192	No data	No data	No data	No data	No data	No data	zinc finger protein 292
OSBPL6	0.16818106589656426	0.26741485001801074	No data	No data	No data	0.1846046574369406	No data	No data	oxysterol binding protein like 6
ARHGAP12	0.16112116139121724	0.26503207605900914	No data	No data	No data	No data	No data	No data	Rho GTPase activating protein 12
SCIMP	0.1620405423974104	0.26479658695961195	No data	No data	No data	0.03495602086266821	No data	No data	SLP adaptor and CSK interacting membrane protein
OARD1	0.1552865141058203	0.2554345243173972	No data	No data	No data	No data	No data	No data	O-acyl-ADP-ribose deacylase 1
PRIM2	0.15382610100473268	0.2530322556598047	No data	No data	No data	No data	No data	No data	DNA primase subunit 2
ADGRL1	0.15580153350222786	0.2526324693966935	No data	No data	No data	No data	0.0729844544154794	No data	adhesion G protein-coupled receptor L1
TNRC6A	0.15349248860288492	0.25096366159696054	No data	No data	No data	0.030396539880581056	No data	No data	trinucleotide repeat containing adaptor 6A
HBEGF	0.15521495066119123	0.24393279709074112	No data	No data	No data	0.2276802158855123	No data	No data	heparin binding EGF like growth factor
CLPTM1	0.14923203894573314	0.2435755886715959	No data	No data	No data	0.037995674850726316	No data	No data	CLPTM1 regulator of GABA type A receptor forward trafficking
VPS13C	0.14912547136527718	0.24317231904464845	No data	No data	No data	0.04255515583281348	No data	No data	vacuolar protein sorting 13 homolog C
B4GALT3	0.14833979883388185	0.242487878186667	No data	No data	No data	0.030396539880581056	No data	No data	beta-1,4-galactosyltransferase 3
MS4A4E	0.14826021187114394	0.24226932031959242	No data	No data	No data	0.032149407013694564	No data	No data	membrane spanning 4-domains A4E
SPATC1	0.1452879954771427	0.238987720391755	No data	No data	No data	No data	No data	No data	spermatogenesis and centriole associated 1
MINDY2	0.14507974139842963	0.23864515824565016	No data	No data	No data	No data	No data	No data	MINDY lysine 48 deubiquitinase 2
RSPH10B2	0.14203367714969042	0.23363461385358072	No data	No data	No data	No data	No data	No data	radial spoke head 10 homolog B2
TENT5A	0.14198374915563927	0.23355248609455403	No data	No data	No data	No data	No data	No data	terminal nucleotidyltransferase 5A
ZNF646	0.14067561872494233	0.2298808838724296	No data	No data	No data	0.030396539880581056	No data	No data	zinc finger protein 646
GMNC	0.1396562040124679	0.2291159202741477	No data	No data	No data	0.012158615952232422	No data	No data	geminin coiled-coil domain containing
CYB561	0.1369859696780336	0.22533151835079032	No data	No data	No data	No data	No data	No data	cytochrome b561
PPOX	0.13817215344083478	0.2242430465819278	No data	No data	No data	0.06079307976116211	No data	No data	protoporphyrinogen oxidase
KAT8	0.14772627163156427	0.22386024696726228	No data	No data	No data	0.3827650510528968	No data	No data	lysine acetyltransferase 8
CEBPZ	0.13808939435087858	0.21638892587620173	No data	No data	No data	0.2151528454992131	No data	No data	CCAAT enhancer binding protein zeta
NDUFAF7	0.1277419898642165	0.21012587348112108	No data	No data	No data	No data	No data	No data	NADH:ubiquinone oxidoreductase complex assembly factor 7
CCDC83	0.12682377957873797	0.20861548728406393	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 83
SCARB2	0.12877451819853408	0.2085693413757822	No data	No data	No data	0.06509925624424441	No data	No data	scavenger receptor class B member 2
DOC2A	0.12697624310801503	0.2067084129590806	No data	No data	No data	0.012158615952232422	0.03775347576020456	No data	double C2 domain alpha
FAM47E	0.12619157948866333	0.20605573914677583	No data	No data	No data	0.030396539880581056	No data	No data	family with sequence similarity 47 member E
PRSS53	0.12516422311664382	0.20588564291918876	No data	No data	No data	No data	No data	No data	serine protease 53
RELB	0.12550679443781593	0.20584121593240223	No data	No data	No data	0.012158615952232422	No data	No data	RELB proto-oncogene, NF-kB subunit
MAF	0.12605350441353527	0.2053135636513491	No data	No data	No data	0.040697589506777966	No data	No data	MAF bZIP transcription factor
GRIK3	0.12454574714501866	0.20243657371821777	No data	No data	No data	0.04863446380892969	No data	No data	glutamate ionotropic receptor kainate type subunit 3
CHRNA2	0.1236861500360215	0.20163897602670397	No data	No data	No data	0.03630697819069404	No data	No data	cholinergic receptor nicotinic alpha 2 subunit
WWOX	0.12827848958956617	0.19763053262981425	No data	No data	No data	0.2675568432283752	No data	No data	WW domain containing oxidoreductase
SH3RF2	0.11987621054109958	0.19718726376761547	No data	No data	No data	No data	No data	No data	SH3 domain containing ring finger 2
APOC4-APOC2	0.11972458716450393	0.1969378548263489	No data	No data	No data	No data	No data	No data	APOC4-APOC2 readthrough (NMD candidate)
PLAC8L1	0.11941855378380434	0.1964344531531619	No data	No data	No data	No data	No data	No data	PLAC8 like 1
BCKDK	0.11982941369024369	0.19485669132307062	No data	No data	No data	No data	0.04507190356633883	No data	branched chain keto acid dehydrogenase kinase
TM2D3	0.12479671106848603	0.19453785523571876	No data	No data	No data	0.1947528730373192	0.045252657842139395	No data	TM2 domain containing 3
NOS3	0.13997866646645815	0.19453785523571876	No data	No data	No data	0.7143284417456043	No data	No data	nitric oxide synthase 3
TNK1	0.12186440548382127	0.19453785523571876	No data	No data	No data	0.1183967648572996	No data	No data	tyrosine kinase non receptor 1
PLCD1	0.12119159619481414	0.19453785523571876	No data	No data	No data	0.09626236101888871	No data	No data	phospholipase C delta 1
GRID2IP	0.11937429306315869	0.19453785523571876	No data	No data	No data	0.03647584785669726	No data	No data	Grid2 interacting protein
ZC3H12A	0.11594620663609118	0.19072270576126307	No data	No data	No data	No data	No data	No data	zinc finger CCCH-type containing 12A
CLASRP	0.11683727847394067	0.1906686242786479	No data	No data	No data	0.030396539880581056	No data	No data	CLK4 associating serine/arginine rich protein
SHARPIN	0.12221369957702119	0.1900931320797236	No data	No data	No data	0.21878247318380215	No data	No data	SHANK associated RH domain interactor
EDDM3A	0.1154937045889693	0.1899783742536316	No data	No data	No data	No data	No data	No data	epididymal protein 3A
TRPM7	0.1141230053590973	0.1852552309286136	No data	No data	No data	0.0493689434664523	No data	No data	transient receptor potential cation channel subfamily M member 7
TRIM35	0.11254041194285984	0.18512043210345253	No data	No data	No data	No data	No data	No data	tripartite motif containing 35
ANKMY2	0.11356215699466655	0.1832683207399305	No data	No data	No data	No data	0.07065608778946178	No data	ankyrin repeat and MYND domain containing 2
PLD3	0.13744245781353348	0.18237923928348632	No data	No data	No data	0.8517182623232546	0.05027644221653598	No data	phospholipase D family member 3
UNC13C	0.11233693751605073	0.18237923928348632	No data	No data	No data	0.030396539880581056	0.03462028348593344	No data	unc-13 homolog C
SH2D4B	0.11044428047231283	0.18167245500016696	No data	No data	No data	No data	No data	No data	SH2 domain containing 4B
MRPL58	0.11104907239565005	0.18053953399868936	No data	No data	No data	0.04255515583281348	No data	No data	mitochondrial ribosomal protein L58
SLC52A1	0.10913149254313512	0.179513018540729	No data	No data	No data	No data	No data	No data	solute carrier family 52 member 1
KCTD2	0.11026184085450214	0.1763920187557178	No data	No data	No data	0.09960673852713191	No data	No data	potassium channel tetramerization domain containing 2
DLG2	0.10719207064160824	0.1757148859814263	No data	No data	No data	0.012158615952232422	No data	No data	discs large MAGUK scaffold protein 2
EED	0.10569751980786565	0.1738643941434119	No data	No data	No data	No data	No data	No data	embryonic ectoderm development
MADD	0.1129418056074233	0.17367227390389633	No data	No data	No data	0.2421684059739421	No data	No data	MAP kinase activating death domain
PRKRA	0.10370100537547762	0.17058027950366714	No data	No data	No data	No data	No data	No data	protein activator of interferon induced protein kinase EIF2AK2
NEDD4L	0.1047941319763054	0.16769877825088048	No data	No data	No data	0.07915765593901315	0.03247779193669285	No data	NEDD4 like E3 ubiquitin protein ligase
SLC39A13	0.10280922597655649	0.16569375937145234	No data	No data	No data	0.06839221473130737	No data	No data	solute carrier family 39 member 13
GPX3	0.1030733473046886	0.16500162510047559	No data	No data	No data	0.07751117669548169	0.030179056589716233	No data	glutathione peroxidase 3
STX4	0.09800939257770779	0.1612180086331495	No data	No data	No data	No data	No data	No data	syntaxin 4
PJVK	0.09747572357937737	0.1603401636540383	No data	No data	No data	No data	No data	No data	pejvakin
FAM171A2	0.09755781394698182	0.15865140368253652	No data	No data	No data	0.03647584785669726	No data	No data	family with sequence similarity 171 member A2
LIPC	0.09712504935119985	0.1555078155931868	No data	No data	No data	0.08511031166562694	No data	No data	lipase C, hepatic type
KRBOX1	0.09430044414125026	0.1551170700871359	No data	No data	No data	No data	No data	No data	KRAB box domain containing 1
OPLAH	0.09418484487799969	0.15492691807689934	No data	No data	No data	No data	No data	No data	5-oxoprolinase, ATP-hydrolysing
MS4A2	0.09565781643714566	0.1538626858414285	No data	No data	No data	0.0697431720593332	No data	No data	membrane spanning 4-domains A2
MAMSTR	0.09361761501654087	0.15338593722871074	No data	No data	No data	0.012158615952232422	No data	No data	MEF2 activating motif and SAP domain containing transcriptional regulator
RFX3	0.09260675562255667	0.1523310810809076	No data	No data	No data	No data	No data	No data	regulatory factor X3
SERPINF1	0.11303797425648276	0.15079070774351092	No data	No data	No data	0.6745418333071881	0.06394882135689679	No data	serpin family F member 1
RRAS2	0.09182238806961894	0.1504329252181746	No data	No data	No data	0.012158615952232422	No data	No data	RAS related 2
HGF	0.1092160236233962	0.14728155102592574	No data	No data	No data	0.6321214614436496	0.03439987429244344	No data	hepatocyte growth factor
ATG16L1	0.097787737040681	0.1468709937606656	No data	No data	No data	0.2796481669013457	No data	No data	autophagy related 16 like 1
ANO3	0.08875995684361294	0.14425884003260214	No data	No data	No data	0.01823792392834863	0.026785239157968033	No data	anoctamin 3
FAM47E-STBD1	0.08740185586459698	0.14376941620324685	No data	No data	No data	No data	No data	No data	FAM47E-STBD1 readthrough
MS4A6E	0.0874962333485252	0.14316474650091918	No data	No data	No data	0.015198269940290528	No data	No data	membrane spanning 4-domains A6E
IMPG1	0.08675587044939667	0.1427068192469186	No data	No data	No data	No data	No data	No data	interphotoreceptor matrix proteoglycan 1
HLA-DRB5	0.09151930429768484	0.14217128800949955	No data	No data	No data	0.16742036431092014	No data	No data	major histocompatibility complex, class II, DR beta 5
DEDD	0.08634995905191882	0.142039125820179	No data	No data	No data	No data	No data	No data	death effector domain containing
UBE2L3	0.08743848615313865	0.14086311175123062	No data	No data	No data	0.05015429080295874	0.0206479779780555	No data	ubiquitin conjugating enzyme E2 L3
WDR81	0.09088882827432841	0.13856246668361508	No data	No data	No data	0.2188550871401836	No data	No data	WD repeat domain 81
CEBPZOS	0.08153268964397913	0.13411508343432635	No data	No data	No data	No data	No data	No data	CEBPZ opposite strand
PTPRJ	0.08297907913090877	0.1337452005169627	No data	No data	No data	No data	0.05498167589045662	No data	protein tyrosine phosphatase receptor type J
CCNT2	0.08212935002921579	0.13350278502704938	No data	No data	No data	0.012158615952232422	0.026471359382247477	No data	cyclin T2
NYAP1	0.08334056633334493	0.13161752613214386	No data	No data	No data	0.1094275435700918	No data	No data	neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1
CYP27C1	0.08020902397554532	0.131329823122181	No data	No data	No data	0.012158615952232422	No data	No data	cytochrome P450 family 27 subfamily C member 1
C17orf107	0.07875282493923749	0.12954241707877587	No data	No data	No data	No data	No data	No data	chromosome 17 open reading frame 107
GNPNAT1	0.07866674238077584	0.1294008178066221	No data	No data	No data	No data	No data	No data	glucosamine-phosphate N-acetyltransferase 1
APOC4	0.07996387347747143	0.12828375889493665	No data	No data	No data	0.0650148214112428	No data	No data	apolipoprotein C4
POU4F3	0.07690202515005105	0.1264979919625329	No data	No data	No data	No data	No data	No data	POU class 4 homeobox 3
MAPK8IP1	0.08676230276461959	0.12591595925599583	No data	No data	No data	0.33602881322077643	No data	No data	mitogen-activated protein kinase 8 interacting protein 1
C16orf92	0.07507783600141778	0.1234973393293714	No data	No data	No data	No data	No data	No data	chromosome 16 open reading frame 92
FECH	0.07433811857003056	0.12228056032377842	No data	No data	No data	No data	No data	No data	ferrochelatase
ARHGAP45	0.07616760549437915	0.12187031665914969	No data	No data	No data	0.06839221473130737	No data	No data	Rho GTPase activating protein 45
ZCWPW1	0.0783555157936452	0.12082921679648938	No data	No data	No data	0.16119313813405894	No data	No data	zinc finger CW-type and PWWP domain containing 1
TBX2	0.07464156355350039	0.11818585832094868	No data	No data	No data	0.09187691918237631	No data	No data	T-box transcription factor 2
QPCT	0.077522140280986	0.11575301596087267	No data	No data	No data	0.2353003660956574	No data	No data	glutaminyl-peptide cyclotransferase
ZFP3	0.070319957280644	0.11567099011418759	No data	No data	No data	No data	No data	No data	ZFP3 zinc finger protein
LARS1	0.06945004349040372	0.11424004798449469	No data	No data	No data	No data	No data	No data	leucyl-tRNA synthetase 1
