symbol	overallAssociationScore	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	targetName
SLC47A1	0.28977179008121	0.4766525914127677	No data	No data	No data	No data	No data	No data	solute carrier family 47 member 1
DSCAM	0.27685635534033914	0.45540768197305553	No data	No data	No data	No data	No data	No data	DS cell adhesion molecule
SLC24A3	0.2511043044611629	0.41304751370991055	No data	No data	No data	No data	No data	No data	solute carrier family 24 member 3
BET1L	0.24903245452518655	0.40576391905244735	No data	No data	No data	0.07751117669548169	No data	No data	Bet1 golgi vesicular membrane trafficking protein like
FGD6	0.24461066382741448	0.4023659679496694	No data	No data	No data	No data	No data	No data	FYVE, RhoGEF and PH domain containing 6
SLC2A14	0.23446948198608575	0.3856844938720763	No data	No data	No data	No data	No data	No data	solute carrier family 2 member 14
CHRNA5	0.23058364557636632	0.3792925880416994	No data	No data	No data	No data	No data	No data	cholinergic receptor nicotinic alpha 5 subunit
PLCE1	0.22982182787582764	0.3780394557714942	No data	No data	No data	No data	No data	No data	phospholipase C epsilon 1
POLR1F	0.22532625974436024	0.3706445875576628	No data	No data	No data	No data	No data	No data	RNA polymerase I subunit F
SCARF1	0.22173073925504685	0.3647302293717654	No data	No data	No data	No data	No data	No data	scavenger receptor class F member 1
VEGFC	0.21849311866396814	0.35940458934201475	No data	No data	No data	No data	No data	No data	vascular endothelial growth factor C
ANKRD44	0.21004463680449958	0.3455074782026217	No data	No data	No data	No data	No data	No data	ankyrin repeat domain 44
HYKK	0.20703162610062323	0.34055130438199344	No data	No data	No data	No data	No data	No data	hydroxylysine kinase
LRRC3	0.20094498728381235	0.3305392457057042	No data	No data	No data	No data	No data	No data	leucine rich repeat containing 3
SLC22A5	0.1988731421225515	0.32713121773705955	No data	No data	No data	No data	No data	No data	solute carrier family 22 member 5
CFDP1	0.19260676996183462	0.3168235113577552	No data	No data	No data	No data	No data	No data	craniofacial development protein 1
PAPPA	0.19121492111465577	0.31453402569154615	No data	No data	No data	No data	No data	No data	pappalysin 1
SLC22A4	0.18959515945567362	0.3118696407560474	No data	No data	No data	No data	No data	No data	solute carrier family 22 member 4
MINK1	0.1891604827377758	0.3111546305614569	No data	No data	No data	No data	No data	No data	misshapen like kinase 1
FHL5	0.1881851631098849	0.30955030383262094	No data	No data	No data	No data	No data	No data	four and a half LIM domains 5
PLCL1	0.18813912317713974	0.30947457163921005	No data	No data	No data	No data	No data	No data	phospholipase C like 1 (inactive)
UFL1	0.18074762124732582	0.29731611222433435	No data	No data	No data	No data	No data	No data	UFM1 specific ligase 1
CCDC171	0.18020186080055006	0.29641837773067176	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 171
HDAC4	0.17504992624033874	0.28794383658149536	No data	No data	No data	No data	No data	No data	histone deacetylase 4
NR6A1	0.16621673558399863	0.27341390868338084	No data	No data	No data	No data	No data	No data	nuclear receptor subfamily 6 group A member 1
PDCD1	0.1631044801877777	0.2682944848798031	No data	No data	No data	No data	No data	No data	programmed cell death 1
FAM240C	0.15820464179519111	0.2602346227839254	No data	No data	No data	No data	No data	No data	family with sequence similarity 240 member C
MRTFB	0.14420443794994878	0.23720535053740496	No data	No data	No data	No data	No data	No data	myocardin related transcription factor B
RIC8A	0.14254932573498422	0.23448281662159254	No data	No data	No data	No data	No data	No data	RIC8 guanine nucleotide exchange factor A
PRDM2	0.14133981791447173	0.23249326809852988	No data	No data	No data	No data	No data	No data	PR/SET domain 2
MTMR3	0.13497405649822436	0.22202207394081233	No data	No data	No data	No data	No data	No data	myotubularin related protein 3
KL	0.13354120587689092	0.21966514346951085	No data	No data	No data	No data	No data	No data	klotho
CNNM2	0.13225676700111633	0.2175523390502895	No data	No data	No data	No data	No data	No data	cyclin and CBS domain divalent metal cation transport mediator 2
NR2C1	0.12777648677076145	0.2101826182729304	No data	No data	No data	No data	No data	No data	nuclear receptor subfamily 2 group C member 1
RBBP8	0.12102831933507398	0.19847446445289743	No data	No data	No data	0.012158615952232422	No data	No data	RB binding protein 8, endonuclease
PARN	0.12095596812169135	0.19896338299834668	No data	No data	No data	No data	No data	No data	poly(A)-specific ribonuclease
RFTN2	0.1173786570866389	0.19307897798200827	No data	No data	No data	No data	No data	No data	raftlin family member 2
FBN2	0.11305177798091444	0.18237923928348632	No data	No data	No data	0.07164702245913245	No data	No data	fibrillin 2
HORMAD2	0.09593348358466404	0.15780329596980133	No data	No data	No data	No data	No data	No data	HORMA domain containing 2
KAZN	0.09202948590841231	0.15138151623502005	No data	No data	No data	No data	No data	No data	kazrin, periplakin interacting protein
P4HA2	0.09071810230732667	0.14922438978865862	No data	No data	No data	No data	No data	No data	prolyl 4-hydroxylase subunit alpha 2
SF3B1	0.08747687452056044	0.14389281619590752	No data	No data	No data	No data	No data	No data	splicing factor 3b subunit 1
CHRNA3	0.08495582610640191	0.1397458829856425	No data	No data	No data	No data	No data	No data	cholinergic receptor nicotinic alpha 3 subunit
BOLL	0.07915530462146043	0.12959653479689032	No data	No data	No data	0.012158615952232422	No data	No data	boule homolog, RNA binding protein
TMEM170A	0.07711130032520445	0.12684223373474707	No data	No data	No data	No data	No data	No data	transmembrane protein 170A
NOC3L	0.07680069324065979	0.12633130866603046	No data	No data	No data	No data	No data	No data	NOC3 like DNA replication regulator
HSPE1-MOB4	0.07665430167460335	0.1260905056558333	No data	No data	No data	No data	No data	No data	HSPE1-MOB4 readthrough
CTAGE1	0.07636697345074006	0.12561787254530143	No data	No data	No data	No data	No data	No data	cutaneous T cell lymphoma-associated antigen 1
NANOG	0.0756961423852811	0.12451440638090501	No data	No data	No data	No data	No data	No data	Nanog homeobox
SPCS3	0.07550126570344853	0.12419384903688135	No data	No data	No data	No data	No data	No data	signal peptidase complex subunit 3
TMEM196	0.0753551219599966	0.12395345367605064	No data	No data	No data	No data	No data	No data	transmembrane protein 196
ASCC2	0.0720428874898751	0.11850507948093786	No data	No data	No data	No data	No data	No data	activating signal cointegrator 1 complex subunit 2
TCF24	0.06706853985445649	0.11032265533831942	No data	No data	No data	No data	No data	No data	transcription factor 24
CUL4A	0.06683536631947681	0.1099391025788676	No data	No data	No data	No data	No data	No data	cullin 4A
PSMA4	0.06423617186576538	0.10566362506740926	No data	No data	No data	No data	No data	No data	proteasome 20S subunit alpha 4
BORCS7	0.0622837957865638	0.10245211466709414	No data	No data	No data	No data	No data	No data	BLOC-1 related complex subunit 7
RTP5	0.06171586898460869	0.10151791820232163	No data	No data	No data	No data	No data	No data	receptor transporter protein 5 (putative)
GALNT4	0.05917656774723339	0.09734096048385851	No data	No data	No data	No data	No data	No data	polypeptide N-acetylgalactosaminyltransferase 4
PDLIM4	0.05866254786892375	0.09649543681516287	No data	No data	No data	No data	No data	No data	PDZ and LIM domain 4
RIN2	0.056534355419759326	0.0929947218365412	No data	No data	No data	No data	No data	No data	Ras and Rab interactor 2
CDYL2	0.055589038848518624	0.09143974785766965	No data	No data	No data	No data	No data	No data	chromodomain Y like 2
DYNLRB2	0.05467265694314433	0.08993236920704939	No data	No data	No data	No data	No data	No data	dynein light chain roadblock-type 2
AEBP2	0.054529224103627046	0.08969643307734386	No data	No data	No data	No data	No data	No data	AE binding protein 2
SIRT3	0.05393700755040519	0.0887222818161337	No data	No data	No data	No data	No data	No data	sirtuin 3
BFAR	0.05372551199179939	0.08837438768174094	No data	No data	No data	No data	No data	No data	bifunctional apoptosis regulator
SLC43A2	0.05334981292339331	0.08775639124220853	No data	No data	No data	No data	No data	No data	solute carrier family 43 member 2
LAMP1	0.053029411338802325	0.08722935496464249	No data	No data	No data	No data	No data	No data	lysosomal associated membrane protein 1
ASB5	0.052780691065767674	0.08682022900160229	No data	No data	No data	No data	No data	No data	ankyrin repeat and SOCS box containing 5
HSPE1	0.05176748762240382	0.0851535862729489	No data	No data	No data	No data	No data	No data	heat shock protein family E (Hsp10) member 1
BORCS7-ASMT	0.05107631588565159	0.08401666124880532	No data	No data	No data	No data	No data	No data	BORCS7-ASMT readthrough (NMD candidate)
TMEM184C	0.049920118309971166	0.08211480403047919	No data	No data	No data	No data	No data	No data	transmembrane protein 184C
HSPD1	0.04984210975077299	0.08198648587403004	No data	No data	No data	No data	No data	No data	heat shock protein family D (Hsp60) member 1
PPP1R42	0.0498122003159956	0.08193728712493739	No data	No data	No data	No data	No data	No data	protein phosphatase 1 regulatory subunit 42
PCP4	0.04910192971719072	0.08076894592295301	No data	No data	No data	No data	No data	No data	Purkinje cell protein 4
CHRNE	0.04818533303222586	0.07926121397621518	No data	No data	No data	No data	No data	No data	cholinergic receptor nicotinic epsilon subunit
MTAP	0.04591861152078925	0.07553262920909713	No data	No data	No data	No data	No data	No data	methylthioadenosine phosphorylase
NAPA	0.044844196939251915	0.07376529880609997	No data	No data	No data	No data	No data	No data	NSF attachment protein alpha
C17orf107	0.04452143553274929	0.07323438080067787	No data	No data	No data	No data	No data	No data	chromosome 17 open reading frame 107
BNC2	0.04416169624007233	0.0726426369803446	No data	No data	No data	No data	No data	No data	basonuclin 2
ARAP2	0.04006227254188142	0.06589939627877736	No data	No data	No data	No data	No data	No data	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
IRF1	0.03859180748059724	0.06348059290993803	No data	No data	No data	No data	No data	No data	interferon regulatory factor 1
COQ10B	0.03809940737094482	0.06267063211902742	No data	No data	No data	No data	No data	No data	coenzyme Q10B
WDR17	0.03674813259128987	0.06044788771298037	No data	No data	No data	No data	No data	No data	WD repeat domain 17
MOB4	0.036667155178480675	0.06031468601777538	No data	No data	No data	No data	No data	No data	MOB family member 4, phocein
MARS2	0.034276751957447775	0.05638265422990728	No data	No data	No data	No data	No data	No data	methionyl-tRNA synthetase 2, mitochondrial
CSPP1	0.0340559557847701	0.05601946129159076	No data	No data	No data	No data	No data	No data	centrosome and spindle pole associated protein 1
ARFGEF1	0.033922365633027786	0.05579971563588924	No data	No data	No data	No data	No data	No data	ADP ribosylation factor guanine nucleotide exchange factor 1
PLA2G10	0.03372904472643452	0.055481717423999384	No data	No data	No data	No data	No data	No data	phospholipase A2 group X
IREB2	0.03319982540591424	0.05461119182700805	No data	No data	No data	No data	No data	No data	iron responsive element binding protein 2
SPATA4	0.032805459444023057	0.053962489765127755	No data	No data	No data	No data	No data	No data	spermatogenesis associated 4
CHRNB4	0.03169431650736495	0.05213474400685485	No data	No data	No data	No data	No data	No data	cholinergic receptor nicotinic beta 4 subunit
KPTN	0.029538100140405633	0.04858793181140358	No data	No data	No data	No data	No data	No data	kaptin, actin binding protein
RSAD2	0.026559393592159607	0.0436881857219663	No data	No data	No data	No data	No data	No data	radical S-adenosyl methionine domain containing 2
NT5C2	0.025154492754477623	0.0413772305224577	No data	No data	No data	No data	No data	No data	5'-nucleotidase, cytosolic II
NDUFA10	0.024576691598525862	0.04042679149515103	No data	No data	No data	No data	No data	No data	NADH:ubiquinone oxidoreductase subunit A10
CMPK2	0.024543744960051232	0.04037259677660071	No data	No data	No data	No data	No data	No data	cytidine/uridine monophosphate kinase 2
NPIPA3	0.024487241406227628	0.04027965272105098	No data	No data	No data	No data	No data	No data	nuclear pore complex interacting protein family member A3
COPS5	0.023288316949474846	0.03830751302774543	No data	No data	No data	No data	No data	No data	COP9 signalosome subunit 5
WASHC3	0.023064166910883085	0.03793880323466967	No data	No data	No data	No data	No data	No data	WASH complex subunit 3
PLD2	0.022941476823361565	0.037736987356935675	No data	No data	No data	No data	No data	No data	phospholipase D2
UQCR10	0.0224031455475515	0.036851473285391664	No data	No data	No data	No data	No data	No data	ubiquinol-cytochrome c reductase, complex III subunit X
RILP	0.021068992556282282	0.03465689292112865	No data	No data	No data	No data	No data	No data	Rab interacting lysosomal protein
NPIPA2	0.020844915487679617	0.034288303158144115	No data	No data	No data	No data	No data	No data	nuclear pore complex interacting protein family member A2
TBC1D12	0.020474070988737037	0.033678292116756645	No data	No data	No data	No data	No data	No data	TBC1 domain family member 12
AS3MT	0.020250872313588065	0.0333111472443043	No data	No data	No data	No data	No data	No data	arsenite methyltransferase
GNPTAB	0.020224309860763533	0.033267454026377374	No data	No data	No data	No data	No data	No data	N-acetylglucosamine-1-phosphate transferase subunits alpha and beta
TWIST1	0.02016111509661871	0.033163503437933596	No data	No data	No data	No data	No data	No data	twist family bHLH transcription factor 1
BCAR1	0.01917548191800431	0.031542211701297354	No data	No data	No data	No data	No data	No data	BCAR1 scaffold protein, Cas family member
NR5A1	0.01879199020547928	0.030911396953908918	No data	No data	No data	No data	No data	No data	nuclear receptor subfamily 5 group A member 1
VEZT	0.018789959436914715	0.03090805649382276	No data	No data	No data	No data	No data	No data	vezatin, adherens junctions transmembrane protein
OR6B2	0.018726782571069106	0.030804135346722116	No data	No data	No data	No data	No data	No data	olfactory receptor family 6 subfamily B member 2
ZNF777	0.01872562606558149	0.030802232983012035	No data	No data	No data	No data	No data	No data	zinc finger protein 777
