symbol	overallAssociationScore	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	targetName
TENM2	0.3583292159815726	0.5879045242468379	No data	No data	No data	0.030396539880581056	No data	No data	teneurin transmembrane protein 2
CACNA1I	0.3561433205997863	0.5858287193196451	No data	No data	No data	No data	No data	No data	calcium voltage-gated channel subunit alpha1 I
SNX19	0.3543773780239615	0.5829238778759106	No data	No data	No data	No data	No data	No data	sorting nexin 19
SRPK2	0.3503515374463511	0.5763016758203037	No data	No data	No data	No data	No data	No data	SRSF protein kinase 2
DPYD	0.35016619428594553	0.5759968003951176	No data	No data	No data	No data	No data	No data	dihydropyrimidine dehydrogenase
DCLK3	0.34955918743198505	0.5749983202122658	No data	No data	No data	No data	No data	No data	doublecortin like kinase 3
RASGRP1	0.349205583241704	0.5744166681695164	No data	No data	No data	No data	No data	No data	RAS guanyl releasing protein 1
MSRA	0.3458082208869841	0.562052369719884	No data	No data	No data	0.13551790696759053	No data	No data	methionine sulfoxide reductase A
MRPS33	0.345182300126062	0.5677986729446516	No data	No data	No data	No data	No data	No data	mitochondrial ribosomal protein S33
SPATS2L	0.3450188061996882	0.5675297378503676	No data	No data	No data	No data	No data	No data	spermatogenesis associated serine rich 2 like
SYNE1	0.3427924936941685	0.5566518711748709	No data	No data	No data	0.14431503309461458	No data	No data	spectrin repeat containing nuclear envelope protein 1
IFI44	0.34207893620715013	0.5626938749460898	No data	No data	No data	No data	No data	No data	interferon induced protein 44
IMMP2L	0.3419033845637411	0.5624051058228627	No data	No data	No data	No data	No data	No data	inner mitochondrial membrane peptidase subunit 2
NPAS3	0.33172667945788736	0.5412379865767734	No data	No data	No data	0.08854424191488665	No data	No data	neuronal PAS domain protein 3
GRM5	0.331201417670634	0.5298743669922116	No data	No data	No data	0.2985363185006224	No data	No data	glutamate metabotropic receptor 5
MAD1L1	0.33002302629735114	0.5375889934873703	No data	No data	No data	0.10547650199468228	No data	No data	mitotic arrest deficient 1 like 1
ADD3	0.3268181874846125	0.537591102093501	No data	No data	No data	No data	No data	No data	adducin 3
TCF7L2	0.32627584499414536	0.5322591174844608	No data	No data	No data	0.08879744787938797	No data	No data	transcription factor 7 like 2
NAA11	0.3253244429499495	0.5351340057586361	No data	No data	No data	No data	No data	No data	N-alpha-acetyltransferase 11, NatA catalytic subunit
FES	0.3220049889086545	0.5296737559171474	No data	No data	No data	No data	No data	No data	FES proto-oncogene, tyrosine kinase
PAX5	0.3219337400230667	0.5287966434134898	No data	No data	No data	0.015198269940290528	No data	No data	paired box 5
DGKH	0.3200446525871529	0.5109935538101819	No data	No data	No data	0.3091119542502558	No data	No data	diacylglycerol kinase eta
ZNF608	0.3192731381293699	0.5251800688231274	No data	No data	No data	No data	No data	No data	zinc finger protein 608
LIN28B	0.318796332945501	0.5243957605009597	No data	No data	No data	No data	No data	No data	lin-28 homolog B
NR4A2	0.31811664514231586	0.5131385594820477	No data	No data	No data	0.2027833238695103	No data	No data	nuclear receptor subfamily 4 group A member 2
CREB5	0.3122420308453426	0.5136144312346873	No data	No data	No data	No data	No data	No data	cAMP responsive element binding protein 5
ETV5	0.3118755690763103	0.5023475100431042	No data	No data	No data	0.2132823881620771	No data	No data	ETS variant transcription factor 5
HLF	0.3113969667783713	0.5122243650128554	No data	No data	No data	No data	No data	No data	HLF transcription factor, PAR bZIP family member
BAK1	0.3092802092772157	0.5087424596554172	No data	No data	No data	No data	No data	No data	BCL2 antagonist/killer 1
PPP2R2B	0.308876687991079	0.5080786977803451	No data	No data	No data	No data	No data	No data	protein phosphatase 2 regulatory subunit Bbeta
IGSF9B	0.3085637486204676	0.5075639362781464	No data	No data	No data	No data	No data	No data	immunoglobulin superfamily member 9B
SLC10A7	0.30676832341546206	0.5046105981481172	No data	No data	No data	No data	No data	No data	solute carrier family 10 member 7
ZNF536	0.3054274033691403	0.501189024896913	No data	No data	No data	0.024317231904464845	No data	No data	zinc finger protein 536
RPGRIP1L	0.3046603773846884	0.5011431869903749	No data	No data	No data	No data	No data	No data	RPGRIP1 like
WFDC12	0.30413925050479884	0.500285972843737	No data	No data	No data	No data	No data	No data	WAP four-disulfide core domain 12
SETBP1	0.3038664418746078	0.49983722336227826	No data	No data	No data	No data	No data	No data	SET binding protein 1
MYH15	0.3029250243790111	0.4982886630667721	No data	No data	No data	No data	No data	No data	myosin heavy chain 15
CCDC68	0.3027506424407028	0.4980018180196165	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 68
TMEM161B	0.30255542312346767	0.49768069706637297	No data	No data	No data	No data	No data	No data	transmembrane protein 161B
PLXNA4	0.2995303393283759	0.49270466392744267	No data	No data	No data	No data	No data	No data	plexin A4
FHIP2A	0.2987951763257423	0.4914953766113175	No data	No data	No data	No data	No data	No data	FHF complex subunit HOOK interacting protein 2A
RTN1	0.29844622006994515	0.490921370067862	No data	No data	No data	No data	No data	No data	reticulon 1
LINGO2	0.2978145477869464	0.4898823171271648	No data	No data	No data	No data	No data	No data	leucine rich repeat and Ig domain containing 2
CNTN5	0.29598089507506564	0.48504230525822406	No data	No data	No data	0.03647584785669727	No data	No data	contactin 5
CERS6	0.2957806621647321	0.48653672971786616	No data	No data	No data	No data	No data	No data	ceramide synthase 6
MOCS2	0.29555455983473383	0.4861648085536703	No data	No data	No data	No data	No data	No data	molybdenum cofactor synthesis 2
TLCD4-RWDD3	0.29497574260610365	0.4852126981639612	No data	No data	No data	No data	No data	No data	TLCD4-RWDD3 readthrough
CSGALNACT1	0.29469006647557067	0.48474278262150905	No data	No data	No data	No data	No data	No data	chondroitin sulfate N-acetylgalactosaminyltransferase 1
TMEM106B	0.29465664897414745	0.48468781336916245	No data	No data	No data	No data	No data	No data	transmembrane protein 106B
PMFBP1	0.2926845317593099	0.48144383029973187	No data	No data	No data	No data	No data	No data	polyamine modulated factor 1 binding protein 1
NFAM1	0.291801468226317	0.4799912578417116	No data	No data	No data	No data	No data	No data	NFAT activating protein with ITAM motif 1
RIMS1	0.2911595235066707	0.47741548052871813	No data	No data	No data	0.030396539880581056	No data	No data	regulating synaptic membrane exocytosis 1
CNNM2	0.2908236889665849	0.47838288520526434	No data	No data	No data	No data	No data	No data	cyclin and CBS domain divalent metal cation transport mediator 2
PRKD1	0.29035803923439035	0.47761692675403283	No data	No data	No data	No data	No data	No data	protein kinase D1
PLCL1	0.28979005282880427	0.4766826322458132	No data	No data	No data	No data	No data	No data	phospholipase C like 1 (inactive)
SLC30A9	0.28519136198279643	0.4691181349969903	No data	No data	No data	No data	No data	No data	solute carrier family 30 member 9
RBFOX1	0.2815951956567614	0.46198685286350294	No data	No data	No data	0.024317231904464845	No data	No data	RNA binding fox-1 homolog 1
ATP6V1G3	0.2810901567154377	0.4623719637494221	No data	No data	No data	No data	No data	No data	ATPase H+ transporting V1 subunit G3
ASXL3	0.2803629728516937	0.46056787071327787	No data	No data	No data	0.012158615952232422	No data	No data	ASXL transcriptional regulator 3
CTTNBP2	0.27979625837589106	0.4602435992305821	No data	No data	No data	No data	No data	No data	cortactin binding protein 2
ADCY1	0.2793498913303819	0.4573540718147139	No data	No data	No data	0.04310575040079964	No data	No data	adenylate cyclase 1
PPP1R13B	0.2790120430190755	0.458953624516525	No data	No data	No data	No data	No data	No data	protein phosphatase 1 regulatory subunit 13B
SPPL3	0.2774937758839467	0.456456190365971	No data	No data	No data	No data	No data	No data	signal peptide peptidase like 3
PAX6	0.27716399130721436	0.4559137197788122	No data	No data	No data	No data	No data	No data	paired box 6
KIZ	0.27554595752250244	0.45325217706528503	No data	No data	No data	No data	No data	No data	kizuna centrosomal protein
KCNG2	0.27363100472176716	0.45010222511638137	No data	No data	No data	No data	No data	No data	potassium voltage-gated channel modifier subfamily G member 2
RSRC1	0.2725996248671562	0.44840568357141786	No data	No data	No data	No data	No data	No data	arginine and serine rich coiled-coil 1
PLEC	0.27081996882864207	0.4454782845228651	No data	No data	No data	No data	No data	No data	plectin
CNNM4	0.26953390141779765	0.44336280128711364	No data	No data	No data	No data	No data	No data	cyclin and CBS domain divalent metal cation transport mediator 4
NMB	0.2670685938582073	0.4393075575500373	No data	No data	No data	No data	No data	No data	neuromedin B
PPP1R16B	0.26689020785097683	0.439014126113546	No data	No data	No data	No data	No data	No data	protein phosphatase 1 regulatory subunit 16B
WSCD2	0.2666188806492437	0.4385678134694111	No data	No data	No data	No data	No data	No data	WSC domain containing 2
PALB2	0.2662669992343507	0.43377882118339983	No data	No data	No data	0.08420348155918961	No data	No data	partner and localizer of BRCA2
RBMS3	0.26388302923905943	0.4340675456413414	No data	No data	No data	No data	No data	No data	RNA binding motif single stranded interacting protein 3
SHANK2	0.2638247182277462	0.43082187661465454	No data	No data	No data	0.06299503681625278	No data	No data	SH3 and multiple ankyrin repeat domains 2
HCN1	0.2624264931849398	0.4316716544316151	No data	No data	No data	No data	No data	No data	hyperpolarization activated cyclic nucleotide gated potassium channel 1
SCAMP1	0.25945541957291207	0.42678446394266434	No data	No data	No data	No data	No data	No data	secretory carrier membrane protein 1
MDFIC2	0.25896076565435105	0.4259707958072378	No data	No data	No data	No data	No data	No data	MyoD family inhibitor domain containing 2
B3GLCT	0.2570449096779016	0.42281935820286526	No data	No data	No data	No data	No data	No data	beta 3-glucosyltransferase
DOCK2	0.25701003277669643	0.42276198834869405	No data	No data	No data	No data	No data	No data	dedicator of cytokinesis 2
AREL1	0.25447414116532124	0.4185906392060976	No data	No data	No data	No data	No data	No data	apoptosis resistant E3 ubiquitin protein ligase 1
SLIT3	0.2542615203850072	0.41824089416743643	No data	No data	No data	No data	No data	No data	slit guidance ligand 3
ZNF592	0.2539602306585916	0.41774529544534617	No data	No data	No data	No data	No data	No data	zinc finger protein 592
COA8	0.25258886616936543	0.41548950499252846	No data	No data	No data	No data	No data	No data	cytochrome c oxidase assembly factor 8
CARMIL1	0.25245487156960283	0.4152690940505445	No data	No data	No data	No data	No data	No data	capping protein regulator and myosin 1 linker 1
ATP2B2	0.25170674469116994	0.4140384821431168	No data	No data	No data	No data	No data	No data	ATPase plasma membrane Ca2+ transporting 2
RTN4RL1	0.2508534418993917	0.4126348638445693	No data	No data	No data	No data	No data	No data	reticulon 4 receptor like 1
AMPD3	0.24958824692461393	0.41055371418123865	No data	No data	No data	No data	No data	No data	adenosine monophosphate deaminase 3
IFI44L	0.24897730287671344	0.4089408268157073	No data	No data	No data	0.012158615952232422	No data	No data	interferon induced protein 44 like
RAB27B	0.248688545698687	0.40907377398169364	No data	No data	No data	No data	No data	No data	RAB27B, member RAS oncogene family
GRAMD1B	0.2477385871194081	0.4075111642520813	No data	No data	No data	No data	No data	No data	GRAM domain containing 1B
CHRNA3	0.2475568581151398	0.40721223383930694	No data	No data	No data	No data	No data	No data	cholinergic receptor nicotinic alpha 3 subunit
MXI1	0.2458450279189905	0.4043964031512178	No data	No data	No data	No data	No data	No data	MAX interactor 1, dimerization protein
RPTOR	0.24572040794314945	0.40419141275374054	No data	No data	No data	No data	No data	No data	regulatory associated protein of MTOR complex 1
ERCC4	0.24280377256195487	0.39939376902084667	No data	No data	No data	No data	No data	No data	ERCC excision repair 4, endonuclease catalytic subunit
ANKS1B	0.241951937106401	0.3979925643789689	No data	No data	No data	No data	No data	No data	ankyrin repeat and sterile alpha motif domain containing 1B
MATN4	0.23654099809399953	0.3890919805729511	No data	No data	No data	No data	No data	No data	matrilin 4
TLCD4	0.23624257607977303	0.38860109901965767	No data	No data	No data	No data	No data	No data	TLC domain containing 4
WNT7B	0.2356270055509913	0.38698060144437973	No data	No data	No data	0.012158615952232422	No data	No data	Wnt family member 7B
C2orf69	0.2347968159873508	0.3862229334486713	No data	No data	No data	No data	No data	No data	chromosome 2 open reading frame 69
SESTD1	0.23329623184590995	0.3798199232621342	No data	No data	No data	0.07869326435750429	No data	No data	SEC14 and spectrin domain containing 1
MAF	0.23287764580425283	0.38306604422602	No data	No data	No data	No data	No data	No data	MAF bZIP transcription factor
DENND1A	0.2321705473347854	0.3819029209359261	No data	No data	No data	No data	No data	No data	DENN domain containing 1A
PIK3C2A	0.22936182451627396	0.3737956265715437	No data	No data	No data	0.0697431720593332	No data	No data	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha
STK4	0.22893445039379356	0.37657978719487284	No data	No data	No data	No data	No data	No data	serine/threonine kinase 4
REXO1	0.2280643801081679	0.37514858764215414	No data	No data	No data	No data	No data	No data	RNA exonuclease 1 homolog
CHRNA5	0.2253057795389972	0.37061089917496604	No data	No data	No data	No data	No data	No data	cholinergic receptor nicotinic alpha 5 subunit
KCNV1	0.22474014276323565	0.36968046962939316	No data	No data	No data	No data	No data	No data	potassium voltage-gated channel modifier subfamily V member 1
HLA-G	0.2244394051083974	0.3649634463292155	No data	No data	No data	0.08444665387823426	No data	No data	major histocompatibility complex, class I, G
CUL4A	0.22346331664755384	0.36758018762246397	No data	No data	No data	No data	No data	No data	cullin 4A
ASTN2	0.22308883391451925	0.3663562611646459	No data	No data	No data	0.012158615952232422	No data	No data	astrotactin 2
HTR6	0.22302855429317822	0.33646849668178913	No data	0.12158615952232422	No data	No data	No data	No data	5-hydroxytryptamine receptor 6
EFNA5	0.22287197887022794	0.3666074818808745	No data	No data	No data	No data	No data	No data	ephrin A5
GCN1	0.22216142189863566	0.3654386696174	No data	No data	No data	No data	No data	No data	GCN1 activator of EIF2AK4
RGS5	0.22178590028345258	0.3648209650749448	No data	No data	No data	No data	No data	No data	regulator of G protein signaling 5
SPDYE18	0.2195569274831688	0.36115447407129647	No data	No data	No data	No data	No data	No data	speedy/RINGO cell cycle regulator family member E18
SDCCAG8	0.21923914268499442	0.359111915214656	No data	No data	No data	0.030396539880581056	No data	No data	SHH signaling and ciliogenesis regulator SDCCAG8
SOX6	0.21914023304881114	0.36046904336767904	No data	No data	No data	No data	No data	No data	SRY-box transcription factor 6
PPARA	0.21765158409128937	0.3256348795901139	No data	0.12158615952232422	No data	0.08950092298171088	No data	No data	peroxisome proliferator activated receptor alpha
FAM172A	0.21628472187084136	0.35577194430773956	No data	No data	No data	No data	No data	No data	family with sequence similarity 172 member A
PTGIS	0.21590265437340755	0.35514347228603116	No data	No data	No data	No data	No data	No data	prostaglandin I2 synthase
NMUR2	0.21545534199168448	0.35440767738391327	No data	No data	No data	No data	No data	No data	neuromedin U receptor 2
STAG1	0.20985876021358674	0.3452017253247561	No data	No data	No data	No data	No data	No data	stromal antigen 1
PXDNL	0.20918635553195558	0.344095670681246	No data	No data	No data	No data	No data	No data	peroxidasin like
ME1	0.20753245129921102	0.3413751238044596	No data	No data	No data	No data	No data	No data	malic enzyme 1
TBC1D21	0.20670222580190475	0.340009465902988	No data	No data	No data	No data	No data	No data	TBC1 domain family member 21
ZSCAN2	0.20564106903918256	0.3382639436052344	No data	No data	No data	No data	No data	No data	zinc finger and SCAN domain containing 2
FKBP2	0.20522573176737027	0.3375807453309505	No data	No data	No data	No data	No data	No data	FKBP prolyl isomerase 2
ZCCHC7	0.20515364843247774	0.3374621737185635	No data	No data	No data	No data	No data	No data	zinc finger CCHC-type containing 7
TRPT1	0.2013105531612793	0.33114057381558637	No data	No data	No data	No data	No data	No data	tRNA phosphotransferase 1
PTP4A3	0.2000857147208504	0.3291258075868628	No data	No data	No data	No data	No data	No data	protein tyrosine phosphatase 4A3
ELAVL2	0.1996224167500733	0.32684389061055735	No data	No data	No data	0.030396539880581056	No data	No data	ELAV like RNA binding protein 2
MMP16	0.19849392259636942	0.3265074304118049	No data	No data	No data	No data	No data	No data	matrix metallopeptidase 16
RBKS	0.19824644853907547	0.3261003543790291	No data	No data	No data	No data	No data	No data	ribokinase
TDRD15	0.19814122146565996	0.3259272638334787	No data	No data	No data	No data	No data	No data	tudor domain containing 15
NOX4	0.19786274492598543	0.3254691910713015	No data	No data	No data	No data	No data	No data	NADPH oxidase 4
EP300	0.1968915311205165	0.31882448997901813	No data	No data	No data	0.100942562591274	No data	No data	E1A binding protein p300
HDAC5	0.19571306882090483	0.32041331011598934	No data	No data	No data	0.030396539880581056	No data	No data	histone deacetylase 5
RAMACL	0.1951377813036244	0.32098683282745766	No data	No data	No data	No data	No data	No data	RNA guanine-7 methyltransferase activating subunit like (pseudogene)
NFIX	0.19504832927560314	0.3208396910337326	No data	No data	No data	No data	No data	No data	nuclear factor I X
BRINP2	0.19463984052303862	0.320167758053582	No data	No data	No data	No data	No data	No data	BMP/retinoic acid inducible neural specific 2
MYO1G	0.194342067895822	0.31967794469260985	No data	No data	No data	No data	No data	No data	myosin IG
ADO	0.19372182849564368	0.318657697976018	No data	No data	No data	No data	No data	No data	2-aminoethanethiol dioxygenase
MACROD2	0.1936031159609242	0.31846242487061543	No data	No data	No data	No data	No data	No data	mono-ADP ribosylhydrolase 2
MEIS2	0.19087820316514362	0.313980150232637	No data	No data	No data	No data	No data	No data	Meis homeobox 2
C15orf40	0.19064332103098522	0.3135937869572754	No data	No data	No data	No data	No data	No data	chromosome 15 open reading frame 40
BTN3A2	0.18770793387400397	0.30876529797709296	No data	No data	No data	No data	No data	No data	butyrophilin subfamily 3 member A2
CREB1	0.18750858945832186	0.30307387870026753	No data	No data	No data	0.10727025699736323	No data	No data	cAMP responsive element binding protein 1
KLC1	0.18670606047625826	0.30711729231315593	No data	No data	No data	No data	No data	No data	kinesin light chain 1
AKAP6	0.18022511206802017	0.2964566243001192	No data	No data	No data	No data	No data	No data	A-kinase anchoring protein 6
ASB16	0.18005030335700536	0.2961690772442675	No data	No data	No data	No data	No data	No data	ankyrin repeat and SOCS box containing 16
CYP2D6	0.17937219797164172	0.2871895538998852	No data	No data	No data	0.15728182952208655	No data	No data	cytochrome P450 family 2 subfamily D member 6
RFTN2	0.17871246161206022	0.29396842916030613	No data	No data	No data	No data	No data	No data	raftlin family member 2
FURIN	0.17845464343760026	0.29354433784025313	No data	No data	No data	No data	No data	No data	furin, paired basic amino acid cleaving enzyme
LRFN4	0.17834953827913824	0.2933714478355438	No data	No data	No data	No data	No data	No data	leucine rich repeat and fibronectin type III domain containing 4
CEP85L	0.17717599085708519	0.2914410514373624	No data	No data	No data	No data	No data	No data	centrosomal protein 85 like
ZMYND8	0.17649295871609819	0.2903175154301878	No data	No data	No data	No data	No data	No data	zinc finger MYND-type containing 8
CCDC73	0.17555759910638896	0.2887789198969726	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 73
ILF3	0.17551508103024074	0.2820217421165103	No data	No data	No data	0.13374477547455663	No data	No data	interleukin enhancer binding factor 3
ACTN3	0.17430363722657893	0.2867162478219001	No data	No data	No data	No data	No data	No data	actinin alpha 3
GPR35	0.17229275107183037	0.2834084927901617	No data	No data	No data	No data	No data	No data	G protein-coupled receptor 35
FADS2	0.1710663674892817	0.2785288440812238	No data	No data	No data	0.05724681677509432	No data	No data	fatty acid desaturase 2
PACS1	0.1709367309191646	0.2796581156118137	No data	No data	No data	0.030396539880581056	No data	No data	phosphofurin acidic cluster sorting protein 1
MICA	0.16986206290964548	0.2794101953330591	No data	No data	No data	No data	No data	No data	MHC class I polypeptide-related sequence A
TYW5	0.16982072212181681	0.2793421928762152	No data	No data	No data	No data	No data	No data	tRNA-yW synthesizing protein 5
RHEBL1	0.16965954736373912	0.2790770726376767	No data	No data	No data	No data	No data	No data	RHEB like 1
CDC25C	0.16816427866348194	0.27661746916614405	No data	No data	No data	No data	No data	No data	cell division cycle 25C
OR2B2	0.1677448780582954	0.27592758701700104	No data	No data	No data	No data	No data	No data	olfactory receptor family 2 subfamily B member 2
TRIM26	0.16763893231370677	0.2751453835143301	No data	No data	No data	0.012158615952232422	No data	No data	tripartite motif containing 26
ASCC3	0.16699229917833303	0.2746896519051116	No data	No data	No data	No data	No data	No data	activating signal cointegrator 1 complex subunit 3
RPS6KA2	0.16674446372378257	0.27428198140129084	No data	No data	No data	No data	No data	No data	ribosomal protein S6 kinase A2
